"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"11",11,"2000","Grayson","480","1810","49","1810","GRAYSON","Texas",49,1810,0,"480","1810",1719,-62424.16804244,-433290.35354655,"G4801810","4801810",2536123811.01,242608.326442,209,127.533333333333,34.7333333333333,8580.86666666667,393.266666666667,30.7333333333333,362.5,198.7,317.233333333333,317.233333333333,97.0666666666667,852.466666666667,111.833333333333,40.8,25.8666666666667,293.566666666667,164.166666666667,164.166666666667,188.7
"12",12,"2000","Mitchell","200","1230","32","1230","MITCHELL","Kansas",32,1230,0,"200","1230",1053,-188538.0143773,214387.64771905,"G2001230","2001230",1861223431.19,173446.792484,159.785714285714,148.892857142857,31.3928571428571,11185.1071428571,409.178571428571,-58.3571428571429,467.857142857143,143.892857142857,18,305.928571428571,18,627.928571428571,108.142857142857,18.8928571428571,49.1428571428571,263.75,63.8928571428571,155.357142857143,63.8928571428571
"13",13,"2000","Bienville","220","0130","45","130","BIENVILLE","Louisiana",45,130,0,"220","0130",216,275621.3432225,-572037.29736455,"G2200130","2200130",2128393205.43,242374.715335,211.333333333333,136.592592592593,39.5185185185185,7787.37037037037,379.037037037037,38.4074074074074,340.62962962963,123.148148148148,271.740740740741,306.296296296296,107.518518518519,1258.11111111111,158.333333333333,67.5925925925926,30.4074074074074,426.222222222222,228.444444444444,244.62962962963,422.37037037037
"14",14,"2000","Wayne","420","1270","14","1270","WAYNE","Pennsylvania",14,1270,0,"420","1270",931,1697713.97531393,650373.14996212,"G4201270","4201270",1943867869.9,261762.073442,111.966666666667,119.533333333333,31.7333333333333,8803.3,304.066666666667,-66.9333333333333,371.066666666667,25.7333333333333,83.1,225.966666666667,-2.06666666666667,1222.43333333333,137.933333333333,79,17.8,347.6,265.866666666667,331.9,290.733333333333
"15",15,"2000","Harnett","370","0850","47","850","HARNETT","North Carolina",47,850,0,"370","0850",1090,1534834.54884096,-100015.52412767,"G3700850","3700850",1557371624.39,179006.888999,188.952380952381,130.571428571429,37.7619047619048,7921.33333333333,359.52380952381,17.2857142857143,342.333333333333,282.809523809524,177.761904761905,288.619047619048,85.6190476190476,1221.80952380952,156.666666666667,62.1428571428571,21.952380952381,387.380952380952,258.714285714286,337.857142857143,294.190476190476
"16",16,"2000","Barron","550","0050","25","50","BARRON/DALLAS","Wisconsin",25,50,0,"550","0050",1896,324751.42783122,893142.59761328,"G5500050","5500050",2305106414.3,191958.152155,106.976744186047,130.906976744186,29.2093023255814,11230.2790697674,340.488372093023,-100.581395348837,441.116279069767,196.767441860465,-38.046511627907,250.441860465116,-38.046511627907,745.023255813953,96.8604651162791,25.6279069767442,35.1162790697674,249.46511627907,93.6279069767442,243.953488372093,93.6279069767442
"17",17,"2000","Blanco","480","0310","49","310","BLANCO","Texas",49,310,0,"480","0310",1655,-230536.51701471,-804944.42799379,"G4800310","4800310",1847759021.67,176094.468254,215.166666666667,135.5,41.125,6831.20833333333,373.875,48.0833333333333,325.833333333333,291.916666666667,123.291666666667,300.125,123.291666666667,887.041666666667,159.208333333333,38,47.5833333333333,322.875,149.166666666667,202.083333333333,149.166666666667
"18",18,"2000","Franklin","250","0110","3","110","FRANKLIN","Massachusetts",3,110,0,"250","0110",2759,1890396.1208912,803333.20263311,"G2500110","2500110",1877039173.66,252500.588034,111.838709677419,124.903225806452,32.0967741935484,9048.03225806452,311.483870967742,-71.8064516129032,383.225806451613,22.2903225806452,178.903225806452,229.354838709677,-5.90322580645161,1314.25806451613,146.193548387097,82.1935483870968,16.1612903225806,365.548387096774,293.225806451613,353.870967741935,316.096774193548
"19",19,"2000","Hand","460","0590","37","590","HAND","South Dakota",37,590,0,"460","0590",2823,-238172.63519951,792284.44161968,"G4600590","4600590",3730089659.42,253292.509828,118.611111111111,142.444444444444,30.5555555555556,11603.7638888889,370.013888888889,-88.5972222222222,458.555555555556,177.541666666667,-5.84722222222222,271.291666666667,-24.875,433.666666666667,73.3194444444444,10.5416666666667,54.1944444444444,191.333333333333,36.4166666666667,126.986111111111,40.4166666666667
"20",20,"2000","Otsego","360","0770","13","770","OTSEGO","New York",13,770,0,"360","0770",2491,1695412.47609164,762772.69937584,"G3600770","3600770",2629077884.25,273752.58533,105.292682926829,116.560975609756,31.2439024390244,8812.17073170732,297.926829268293,-70.3414634146341,368.292682926829,219.487804878049,23.6585365853659,219.487804878049,-7.97560975609756,1179.0243902439,133.073170731707,65.1951219512195,19.780487804878,349.341463414634,239.780487804878,349.341463414634,254.951219512195
"21",21,"2000","Carroll","390","0190","24","190","CARROLL","Ohio",24,190,0,"390","0190",1194,1246431.74191297,443099.61306053,"G3900190","3900190",1033420238.2,144108.939181,137.555555555556,123.055555555556,32.2222222222222,9100.83333333333,336.666666666667,-39.3333333333333,375.944444444444,123.666666666667,154.111111111111,255.222222222222,20.5555555555556,967.5,108.5,59.4444444444444,17.7222222222222,272.111111111111,219.111111111111,247.333333333333,228.722222222222
"22",22,"2000","Addison","500","0010","6","10","ADDISON","Vermont",6,10,0,"500","0010",1434,1808438.20130728,949476.38664612,"G5000010","5000010",2093371534.47,224023.719169,105.5625,117.40625,29.96875,9232.71875,306.96875,-77.34375,384.375,222.65625,-2.6875,226.40625,-14,1099.71875,129.15625,63.03125,20.9375,334.84375,218.40625,334.53125,220.25
"23",23,"2000","Anson","370","0070","47","70","ANSON","North Carolina",47,70,0,"370","0070",2514,1432765.43687344,-162799.67153627,"G3700070","3700070",1391165935.05,175375.133837,192.368421052632,135.789473684211,38.1052631578947,7983.1052631579,367.421052631579,17,350.473684210526,286.526315789474,186.947368421053,292.526315789474,87.6315789473684,1202.78947368421,124.631578947368,56.3684210526316,17,337.684210526316,250.947368421053,328.052631578947,307.421052631579
"24",24,"2000","Donley","480","1290","49","1290","DONLEY","Texas",49,1290,0,"480","1290",1697,-435759.21731178,-272823.64868046,"G4801290","4801290",2416588347.62,196703.019286,185.142857142857,159.657142857143,38.0285714285714,9066.71428571429,396.314285714286,-18.5142857142857,414.857142857143,224.228571428571,66.8,300.828571428571,66.8,472.971428571429,80.3428571428571,13.2,52.9142857142857,172.914285714286,46.9142857142857,141.485714285714,46.9428571428571
"25",25,"2000","Giles","510","0710","40","710","GILES","Virginia",40,710,0,"510","0710",2659,1337061.64918206,86997.24850125,"G5100710","5100710",933430942.273,157449.55852,141.6875,133.875,36.4375,8291.4375,327.3125,-34.9375,362.1875,239.3125,60.9375,247.5,33.125,1049.25,120.9375,70.875,15.125,307.0625,228.125,276.375,238.5625
"26",26,"2000","Morehouse","220","0670","45","670","MOREHOUSE","Louisiana",45,670,0,"220","0670",239,390649.74593003,-514902.72167004,"G2200670","2200670",2085472779.07,264600.118644,210.814814814815,132.407407407407,38.6666666666667,8039.77777777778,379.62962962963,40.9259259259259,338.814814814815,119.666666666667,271.296296296296,309.777777777778,105.037037037037,1298.81481481481,169.962962962963,69.3333333333333,33.2962962962963,448.444444444444,217.037037037037,256.111111111111,438.851851851852
"27",27,"2000","New Haven","090","0090","1","90","NEW HAVEN","Connecticut",1,90,0,"090","0090",271,1894967.36044423,669317.85178985,"G0900090","0900090",1603794383.32,331333.077881,133.740740740741,106.740740740741,30.6666666666667,8457.85185185185,313.074074074074,-29.3703703703704,342.407407407407,52.2962962962963,172.666666666667,243.555555555556,25.2222222222222,1283.85185185185,159.888888888889,85.2592592592593,19.0740740740741,389.592592592593,273.555555555556,294.962962962963,331.925925925926
"28",28,"2000","Johnson","290","1010","34","1010","JOHNSON","Missouri",34,1010,0,"290","1010",2343,188867.71702146,141623.27950967,"G2901010","2901010",2157530115.11,191563.679105,166.379310344828,132.241379310345,30.6896551724138,10455.5172413793,389,-36.448275862069,425.448275862069,154.241379310345,31.551724137931,300.034482758621,31.551724137931,928.965517241379,120.620689655172,41.1724137931034,29.7586206896552,303.034482758621,145.068965517241,210.275862068966,145.068965517241
"29",29,"2000","Monroe","420","0890","14","890","MONROE","Pennsylvania",14,890,0,"420","0890",3025,1709048.05502536,585222.25673563,"G4200890","4200890",1599106256.12,198679.767114,121.185185185185,120.37037037037,32.037037037037,8772,315.851851851852,-53.7407407407407,369.555555555556,41.5555555555556,165.074074074074,235.703703703704,8.59259259259259,1293.55555555556,145.62962962963,80.5925925925926,17.3333333333333,369.222222222222,269.518518518519,334.740740740741,314.62962962963
"30",30,"2000","Stephens","130","2570","44","2570","STEPHENS","Georgia",44,2570,0,"130","2570",3057,1153389.82247961,-252658.27213369,"G1302570","1302570",477156641.965,98617.8932658,185.5,136.5,39.1666666666667,7797.66666666667,356.333333333333,13.1666666666667,342.833333333333,96,228.5,282.166666666667,82.5,1440.33333333333,150.833333333333,92.8333333333333,15,433.166666666667,311.666666666667,355.5,413.833333333333
"31",31,"2000","Clark","320","0030","65","30","CLARK","Nevada",65,30,0,"320","0030",2649,-1683061.49936795,24806.16862756,"G3200030","3200030",20954421480,736620.44901,199.989932885906,154.43288590604,38.3758389261745,8832.1677852349,413.865771812081,16.6476510067114,397.177852348993,104.51677852349,236.963087248322,313.98322147651,90.5335570469799,157.191275167785,30.8993288590604,3.00335570469799,55.261744966443,66.0570469798658,14.5973154362416,40.9395973154362,61.6912751677852
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,120.272727272727,121.409090909091,27.5,11393.9090909091,350.681818181818,-83.1818181818182,433.909090909091,184.181818181818,-25.5454545454545,266.681818181818,-25.5454545454545,690.590909090909,92.4545454545455,24.0454545454545,36.0909090909091,238.954545454545,83.0909090909091,207.636363636364,83.0909090909091
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,255.451612903226,98.1612903225806,41.4516129032258,4820.64516129032,363.451612903226,129.838709677419,233.548387096774,308.516129032258,199.064516129032,311.935483870968,188.161290322581,707.806451612903,228.129032258065,13.4193548387097,88.9032258064516,346.354838709677,97.5483870967742,148.41935483871,114.193548387097
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,111.8,128.466666666667,28.5,11531.0333333333,350.833333333333,-91.7666666666667,442.633333333333,174.333333333333,-33.5333333333333,262.033333333333,-33.5333333333333,552.7,77.5,16.2333333333333,44.7333333333333,204.766666666667,55.5,160.366666666667,55.5
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,78.4705882352941,119.279411764706,32.5808823529412,7952.5,288.911764705882,-70.6985294117647,359.573529411765,-14.75,183.544117647059,184.404411764706,-19.25,948.014705882353,176.286764705882,8.08088235294118,70.6764705882353,492.779411764706,48.1470588235294,49.1470588235294,419.735294117647
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,142.958904109589,139.027397260274,35.8219178082192,8219.08219178082,371.547945205479,-11.3698630136986,382.890410958904,44.7260273972603,249.72602739726,252.068493150685,43.8904109589041,210.356164383562,35.3972602739726,2.05479452054795,56.3972602739726,98.8493150684932,15.5068493150685,15.8219178082192,83.2876712328767
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,214.9,129.95,38.8,7836,379.45,49.7,329.8,126.3,273.95,311.2,111.95,1283.3,167.35,68.15,33.75,449.95,214.7,245.5,444.15
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,194.04,138.84,39.2,8117.24,366.36,17.52,348.88,101.64,255,294.6,86.56,1398.16,166.68,69.24,24.12,452.04,271.96,340.52,422.08
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,153.2,135.733333333333,39.4,7643.66666666667,321.533333333333,-18.5333333333333,339.933333333333,78.4,194.333333333333,248.666666666667,52.6666666666667,1813.73333333333,174.733333333333,114,9.53333333333333,480.133333333333,421,453.333333333333,466.533333333333
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,117,126.333333333333,28.5925925925926,11133.8518518519,349.592592592593,-86.4444444444444,435.962962962963,198.296296296296,-26.4814814814815,260.444444444444,-26.4814814814815,756.962962962963,114.740740740741,26.3333333333333,36.9259259259259,254.148148148148,91.4074074074074,219.444444444444,91.4444444444444
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,189.625,133.75,39.125,7939.75,356,18.125,338.125,99,249.5,287.875,84.625,1303.125,146.75,67.625,21.5,411.25,261,330.75,396.75
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,95.5789473684211,125.421052631579,27.0789473684211,12011.8947368421,336.289473684211,-119.368421052632,455.710526315789,217.894736842105,-58.3157894736842,248.842105263158,-58.3157894736842,474.710526315789,79.4210526315789,14.4473684210526,49.5263157894737,191.026315789474,45.8947368421053,182.736842105263,45.8947368421053
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,126.041666666667,135.833333333333,29.7916666666667,11561.3333333333,371.083333333333,-80.4583333333333,451.583333333333,187,-10.6666666666667,277.916666666667,-17.875,520.833333333333,88.9166666666667,13.625,51.9583333333333,220.166666666667,50.5416666666667,141.916666666667,50.9166666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,200.588235294118,141.205882352941,37.5,8461.14705882353,389.088235294118,16.8235294117647,372.352941176471,193.161764705882,298.647058823529,306.264705882353,89.4705882352941,1182.54411764706,149.823529411765,55.9705882352941,28.4558823529412,387.367647058824,208.029411764706,226.852941176471,300.544117647059
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,197.769230769231,137.692307692308,34.7692307692308,8998.07692307692,393.923076923077,4.61538461538461,389.461538461538,187.769230769231,80.8461538461538,311.615384615385,80.8461538461538,824.230769230769,119.384615384615,37.5384615384615,31.3846153846154,293.769230769231,155.692307692308,175.538461538462,155.692307692308
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,112.424242424242,124.393939393939,32.6060606060606,8764.93939393939,310.090909090909,-66.0606060606061,376.090909090909,225.393939393939,80.3939393939394,225.393939393939,-0.545454545454545,1171.54545454545,121.060606060606,71.1818181818182,17,332.424242424242,266.363636363636,332.424242424242,277.060606060606
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,202.958333333333,124.583333333333,34.9166666666667,8720.25,382.416666666667,30.25,352.333333333333,102.458333333333,267.25,311.291666666667,89.125,1319.91666666667,167.583333333333,64.2083333333333,31.625,432.958333333333,208.666666666667,260.5,431.125
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,80.3664122137405,130.618320610687,28.1297709923664,11626,311.022900763359,-144.511450381679,455.488549618321,198.572519083969,-71.793893129771,227.465648854962,-71.793893129771,645.923664122137,92.4427480916031,16.9847328244275,47.030534351145,243.916030534351,66.4961832061069,238.687022900763,66.4961832061069
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,155.085365853659,180.353658536585,45.7378048780488,7798.9512195122,353.542682926829,-36.5121951219512,390.048780487805,243.670731707317,88.4329268292683,255.762195121951,55.6524390243902,310.573170731707,92.8048780487805,9.01219512195122,87.1707317073171,180.908536585366,35.4207317073171,149.670731707317,41.6036585365854
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,168,142.107142857143,31.0357142857143,10804,405.035714285714,-45,450.107142857143,153.107142857143,30.6785714285714,308.392857142857,30.6785714285714,652.357142857143,102.642857142857,18.7142857142857,47.3214285714286,258.428571428571,69.8571428571429,169.035714285714,69.8571428571429
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,198.5,140.7,41.4,7596.55,361.3,25.4,335.7,109.95,251.4,291.25,97.15,1276.5,146.95,63.1,24.2,417,252.15,322,414.35
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,174.25,177.25,43.0277777777778,8437.77777777778,376.444444444444,-29.6944444444444,406.194444444444,233.222222222222,65.0277777777778,282.194444444444,65.0277777777778,348.166666666667,84.1666666666667,10.3888888888889,66.0277777777778,155.111111111111,34.5833333333333,143.527777777778,34.5833333333333
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,141.230263157895,167.947368421053,39.8223684210526,8853.30263157895,370.486842105263,-46.7631578947368,417.342105263158,73.5723684210526,178.421052631579,257.111842105263,33.0986842105263,233.210526315789,38.4342105263158,5.63157894736842,41.3486842105263,89.0789473684211,25.2828947368421,50.5723684210526,84.6842105263158
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,126.82,159.32,33.94,10852.36,387.2,-74.96,462.24,175.22,13.88,271.84,-4.16,404.88,81.24,10.02,61.84,194.24,32.04,121.04,35.92
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,168.208333333333,150.541666666667,32.875,10616.0833333333,406.458333333333,-46.0833333333333,452.583333333333,152.958333333333,33.9166666666667,306.166666666667,33.9166666666667,555.875,84.6666666666667,16.2083333333333,47,214.083333333333,60.25,163.916666666667,60.25
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,134.125,124.1875,31.625,9662,347.625,-39.8125,387.5,85.8125,90.75,260,12,888.625,95.8125,38.6875,23.375,255.4375,198.75,235.6875,202.3125
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,152.888888888889,136.277777777778,35.8333333333333,8763.38888888889,345.944444444444,-29.9444444444444,375.888888888889,73.5555555555556,106.555555555556,264.833333333333,38.2777777777778,1200.33333333333,119,77.5,10,321.944444444444,271.166666666667,300.111111111111,301.666666666667
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,142.722222222222,128.222222222222,29,11059.9444444444,373.055555555556,-60.0555555555556,433.111111111111,130.666666666667,-0.777777777777778,284.888888888889,-0.777777777777778,830.277777777778,135.166666666667,25.9444444444444,40.2777777777778,306.277777777778,93.2777777777778,222.666666666667,93.2777777777778
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,228.475,89.275,35.4,6012.225,343.4,95.175,248.15,297.425,239.8,299.025,147.325,1595.525,271.475,49.15,41.6,572.45,226.15,527.875,447.075
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,153.944444444444,137.5,30.1111111111111,10992.5555555556,392.055555555556,-53.9444444444444,446.055555555556,140.277777777778,13.6666666666667,296.611111111111,13.6666666666667,766.111111111111,128.055555555556,23.9444444444444,43.3888888888889,292.666666666667,83.5,206.722222222222,83.5
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,186.633333333333,135.533333333333,33.5,9322.3,392.933333333333,-5.8,398.766666666667,176.033333333333,172.666666666667,305.6,66.3,1059.06666666667,130.233333333333,44.2666666666667,29.8,365.133333333333,203.366666666667,213.366666666667,207.233333333333
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,176.272727272727,139.727272727273,36.6363636363636,8815.45454545455,368.909090909091,-9.27272727272727,378.090909090909,74.1818181818182,243.272727272727,287.909090909091,60.6363636363636,1352.27272727273,166.363636363636,81.8181818181818,21.3636363636364,414.454545454545,273.090909090909,292.090909090909,397.272727272727
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,203.633333333333,146.433333333333,40.1333333333333,7858.9,376.166666666667,15.9666666666667,360.033333333333,260.233333333333,97.9,301.9,97.9,559.666666666667,101.766666666667,20.3333333333333,46.8333333333333,217.666666666667,70.3,144.366666666667,70.3
