"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,102.636363636364,112.363636363636,26.0454545454545,10994.7272727273,316,-107.136363636364,423.136363636364,214.727272727273,-44.4545454545455,239.681818181818,-44.4545454545455,836.227272727273,111.318181818182,22.1818181818182,44.6818181818182,322.954545454545,78.9090909090909,310.681818181818,78.9090909090909
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,249.129032258065,96.2903225806452,41,4681.25806451613,353.290322580645,121.225806451613,232,285.258064516129,204.451612903226,303.548387096774,184.290322580645,670.870967741935,150.354838709677,17.9032258064516,60.6774193548387,286.548387096774,81.258064516129,185.387096774194,95.5483870967742
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,94.9,121.133333333333,27.1333333333333,11237.1,318.733333333333,-118.966666666667,437.733333333333,208.933333333333,-54.3333333333333,236.333333333333,-54.3333333333333,633.966666666667,98.7,15.3666666666667,52.7666666666667,275.233333333333,51.8666666666667,245.066666666667,51.8666666666667
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,70.1764705882353,110.205882352941,32.6176470588235,7622.93382352941,266.551470588235,-65.4264705882353,331.992647058824,-18.4632352941176,169.132352941176,170.867647058824,-22.3382352941176,1001.83088235294,174.227941176471,16.8970588235294,65.0588235294118,503.654411764706,74.0955882352941,76.6764705882353,454.044117647059
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,135.027397260274,129.630136986301,36.1780821917808,7803.2602739726,344.356164383562,-8.91780821917808,353.328767123288,42.5890410958904,236.479452054795,239.72602739726,41.2054794520548,239.684931506849,38.3150684931507,4.63013698630137,50.958904109589,106.917808219178,22.8904109589041,25.2328767123288,94.2465753424657
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,205.6,124.6,38,7230.4,363.8,39.9,323.75,110.85,256.45,297.55,110.85,1338.65,138.15,81.05,16.5,390.4,261.8,286.5,390.4
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,183.56,133.68,39.08,7486.56,348,10.36,337.72,105.72,239.48,279.12,85.28,1431.28,165,75.56,18.32,423.84,296.76,330.2,393.72
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,142.866666666667,129.6,40.3333333333333,6892.46666666667,297.533333333333,-20.2666666666667,317.8,80.8666666666667,168.133333333333,230.4,52.4,1842.66666666667,188.4,129.133333333333,9.46666666666667,481.533333333333,438,467.266666666667,456.666666666667
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,99.1111111111111,117.62962962963,27.3333333333333,10714.9259259259,311.740740740741,-109.851851851852,421.481481481481,211.962962962963,-45.1851851851852,232.814814814815,-45.1851851851852,900.111111111111,111.925925925926,21.8888888888889,44.7777777777778,330.62962962963,84.1851851851852,328.296296296296,84.1851851851852
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,179.625,128,38.75,7308.75,338,12.125,326.125,97.75,197.75,272.75,84.125,1369.125,154.25,79.125,16,405.25,281,333.875,375
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,79.5,118.710526315789,25.4473684210526,11877.6842105263,311.710526315789,-144.868421052632,456.552631578947,200.5,-78,227.921052631579,-78,532.263157894737,90.4736842105263,14.6315789473684,56.2368421052632,239.447368421053,46.1315789473684,226.894736842105,46.1315789473684
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,109.458333333333,129.041666666667,28.5833333333333,11205.6666666667,338.041666666667,-106.458333333333,444.541666666667,170.083333333333,-38.1666666666667,251.416666666667,-38.1666666666667,573,91.875,11.8333333333333,53.9583333333333,251.625,47.9166666666667,205.708333333333,47.9166666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,189.661764705882,135.632352941176,36.9852941176471,7798.61764705882,366.632352941176,5.72058823529412,360.955882352941,185.955882352941,155.544117647059,289.176470588235,86.0588235294118,1264.32352941176,155.367647058824,68.3382352941177,20.8823529411765,388.132352941176,269.455882352941,275.867647058824,271.544117647059
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,188.153846153846,132.461538461538,34.9230769230769,8226.84615384615,370.461538461538,-2.15384615384615,372.769230769231,230.769230769231,80.5384615384615,293.846153846154,80.5384615384615,948.692307692308,142.923076923077,38.4615384615385,37.7692307692308,337.461538461538,138.461538461538,226.846153846154,138.461538461538
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,100.666666666667,119.878787878788,33.8181818181818,8493.36363636364,285.060606060606,-64.6060606060606,349.606060606061,184.060606060606,-11.3333333333333,206.636363636364,-12.030303030303,1187.42424242424,128.575757575758,79.4242424242424,14.2727272727273,359.454545454545,256.242424242424,339.333333333333,256.393939393939
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,191.75,118.458333333333,34.0833333333333,7993.25,361.333333333333,19.0833333333333,342.291666666667,142.041666666667,248.916666666667,293.625,86.2916666666667,1356.5,151.375,71.6666666666667,21,406.416666666667,243.916666666667,274.625,396.166666666667
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,63.763358778626,125.412213740458,26.7251908396947,11562.4427480916,288.839694656489,-172.572519083969,461.36641221374,181.36641221374,-93.1145038167939,206.427480916031,-93.1145038167939,724.778625954198,107.465648854962,17.4656488549618,51.236641221374,299.320610687023,65.1145038167939,294.923664122137,65.1145038167939
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,149.689024390244,170.646341463415,46.8658536585366,7053.35365853659,334.323170731707,-25.9512195121951,360.323170731707,231.689024390244,82.5243902439024,243.231707317073,62.3658536585366,356.439024390244,77.0670731707317,9.75609756097561,72.9390243902439,197.963414634146,37.6280487804878,173.987804878049,42.8109756097561
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,157.178571428571,135.857142857143,32,9725.42857142857,371.857142857143,-44.7857142857143,416.714285714286,256.642857142857,30.6428571428571,283.571428571429,30.6428571428571,680.607142857143,101.035714285714,13.4642857142857,46.8928571428571,265.928571428571,57.6428571428571,240.75,57.6428571428571
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,188.7,135.1,41,6985.35,343.95,19.7,324.15,113.55,196,277.35,96.95,1341.6,152.2,73.35,18.1,400.35,265,340.45,375.15
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,167.611111111111,170.222222222222,44.25,7655.69444444444,355.666666666667,-24.2777777777778,379.888888888889,261.916666666667,71.5833333333333,266.638888888889,69.9166666666667,434.5,75.9722222222222,9.47222222222222,65.3055555555556,201.472222222222,36.4444444444444,200.472222222222,36.5
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,135.546052631579,152.111842105263,39.3618421052632,8131.8947368421,344.940789473684,-36.7302631578947,381.743421052632,170.322368421053,170.894736842105,243.960526315789,36.8684210526316,296.730263157895,40.2894736842105,8.68421052631579,34.4407894736842,103.144736842105,39.7039473684211,76.8223684210526,87.9736842105263
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,115.64,150.82,34.9,9818.16,349.92,-76.56,426.56,213.96,6.12,245.86,-6.34,457.34,80.56,8.04,64.92,223.58,31.46,187.82,34.58
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,158.25,144.75,34.25,9509.08333333333,373.416666666667,-42.875,416.333333333333,256.291666666667,35.75,282.458333333333,35.75,592.25,85.4166666666667,12.125,49.0416666666667,240.041666666667,51,225.583333333333,51
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,120.4375,114.4375,31.125,9216.125,314.75,-45.375,360.3125,166.25,13.6875,237.375,-0.125,928.25,97.375,51.6875,19.4375,286.5,182.75,264.5625,185.375
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,141.444444444444,130.277777777778,36.7777777777778,8069.61111111111,316.388888888889,-33.3333333333333,349.666666666667,221.222222222222,141.777777777778,243.444444444444,34.2777777777778,1254.5,132.777777777778,84.2222222222222,12,363.222222222222,282.722222222222,344.222222222222,288.611111111111
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,128.555555555556,118.611111111111,28.7222222222222,10182.8888888889,336.611111111111,-71.5555555555556,408.166666666667,183.833333333333,-8.55555555555556,256.444444444444,-8.55555555555556,891.777777777778,121.722222222222,20.7222222222222,46.0555555555556,332.277777777778,76.0555555555556,311.611111111111,76.0555555555556
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,224.15,87.05,34.675,5697.2,336.675,89.525,247.125,289.1,188.175,291.95,147.3,1483.225,184.1,74.725,26.725,520.725,286,457.025,331.35
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,141.111111111111,129.333333333333,30.2777777777778,10029.6111111111,355.055555555556,-63.2222222222222,418.277777777778,244.666666666667,8.77777777777778,269.777777777778,8.77777777777778,818.722222222222,120.388888888889,18.6111111111111,48.0555555555556,309.555555555556,67.3333333333333,289.5,67.3333333333333
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,174.333333333333,128.566666666667,33.7333333333333,8418.06666666667,360.866666666667,-14.8333333333333,375.733333333333,217.566666666667,62.5,281.733333333333,62.5,1131.26666666667,137.266666666667,49.3,25.6333333333333,356.1,192.533333333333,286.533333333333,192.533333333333
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,164.090909090909,132.909090909091,36.9090909090909,8025.90909090909,340.272727272727,-16,356.272727272727,132,224,265.818181818182,56.9090909090909,1444.27272727273,149.818181818182,82.4545454545455,14.0909090909091,391.545454545455,303.636363636364,345,390.363636363636
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,198.2,144.266666666667,40.1333333333333,7435.23333333333,367.133333333333,12.1333333333333,354.833333333333,250.566666666667,105.033333333333,291.5,98.9,608.866666666667,110.8,21.0333333333333,51.8,233.266666666667,70.9,186.966666666667,71.3333333333333
