"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"12",12,"2000","Mitchell","200","1230","32","1230","MITCHELL","Kansas",32,1230,0,"200","1230",1053,-188538.0143773,214387.64771905,"G2001230","2001230",1861223431.19,173446.792484,152.142857142857,145.285714285714,33.0714285714286,9844.75,372.892857142857,-58.25,431.428571428571,252.392857142857,21.9642857142857,277.892857142857,21.9642857142857,760.928571428571,114.75,18.6428571428571,48.4642857142857,306.142857142857,69.3571428571429,280.178571428571,69.3571428571429
"13",13,"2000","Bienville","220","0130","45","130","BIENVILLE","Louisiana",45,130,0,"220","0130",216,275621.3432225,-572037.29736455,"G2200130","2200130",2128393205.43,242374.715335,211.259259259259,131.592592592593,36.7777777777778,7766.37037037037,382.444444444444,29.4074074074074,353.111111111111,125.592592592593,306.37037037037,308.666666666667,108.555555555556,1371.88888888889,162.407407407407,73.6296296296296,23.4814814814815,434.518518518519,255.740740740741,256.333333333333,421.814814814815
"14",14,"2000","Wayne","420","1270","14","1270","WAYNE","Pennsylvania",14,1270,0,"420","1270",931,1697713.97531393,650373.14996212,"G4201270","4201270",1943867869.9,261762.073442,110.833333333333,115.3,29.9666666666667,9144.23333333333,300.233333333333,-77.4333333333333,377.833333333333,222.566666666667,-3.46666666666667,225.766666666667,-9.36666666666667,1290.86666666667,126.2,85.8666666666667,11.0666666666667,357.1,269,357.033333333333,292.5
"15",15,"2000","Harnett","370","0850","47","850","HARNETT","North Carolina",47,850,0,"370","0850",1090,1534834.54884096,-100015.52412767,"G3700850","3700850",1557371624.39,179006.888999,190.190476190476,128.190476190476,36.5238095238095,8017.85714285714,359.380952380952,13.5238095238095,345.904761904762,291.619047619048,145.809523809524,291.619047619048,85.3809523809524,1251.61904761905,130.142857142857,73.8571428571429,16.0952380952381,374.47619047619,246.809523809524,374.47619047619,320.333333333333
"16",16,"2000","Barron","550","0050","25","50","BARRON/DALLAS","Wisconsin",25,50,0,"550","0050",1896,324751.42783122,893142.59761328,"G5500050","5500050",2305106414.3,191958.152155,97.5581395348837,124.279069767442,26.5116279069767,11310.3488372093,320.790697674419,-140.790697674419,461.627906976744,209.325581395349,-56.3023255813954,236.255813953488,-56.3023255813954,869.53488372093,105.279069767442,24.9767441860465,36.6511627906977,307.581395348837,99.3488372093023,301.627906976744,99.3488372093023
"17",17,"2000","Blanco","480","0310","49","310","BLANCO","Texas",49,310,0,"480","0310",1655,-230536.51701471,-804944.42799379,"G4800310","4800310",1847759021.67,176094.468254,217.083333333333,138.041666666667,40.7083333333333,6738.91666666667,375.875,41.5,334.416666666667,255.25,136.833333333333,299.875,126.375,869.625,137.166666666667,38.5,41.25,292.125,146.875,209.5,148.708333333333
"18",18,"2000","Franklin","250","0110","3","110","FRANKLIN","Massachusetts",3,110,0,"250","0110",2759,1890396.1208912,803333.20263311,"G2500110","2500110",1877039173.66,252500.588034,110.903225806452,118.935483870968,30.2258064516129,9424.41935483871,303.451612903226,-83.0967741935484,386.41935483871,229.838709677419,-4.93548387096774,229.838709677419,-13.6129032258065,1360.77419354839,131.870967741935,95.5161290322581,9.16129032258065,373.806451612903,308.41935483871,373.838709677419,326.548387096774
"19",19,"2000","Hand","460","0590","37","590","HAND","South Dakota",37,590,0,"460","0590",2823,-238172.63519951,792284.44161968,"G4600590","4600590",3730089659.42,253292.509828,110.652777777778,138.611111111111,29.1666666666667,11173.625,346.430555555556,-121.125,467.458333333333,168.319444444444,-38.2222222222222,250.888888888889,-38.2222222222222,512.055555555556,82.3888888888889,11.7222222222222,56.4722222222222,235.055555555556,42,176.791666666667,42
"20",20,"2000","Otsego","360","0770","13","770","OTSEGO","New York",13,770,0,"360","0770",2491,1695412.47609164,762772.69937584,"G3600770","3600770",2629077884.25,273752.58533,103.073170731707,112.658536585366,29.2926829268293,9248.87804878049,293.292682926829,-84.7560975609756,377.975609756098,182.268292682927,-13.5365853658537,219.439024390244,-17.1951219512195,1216.24390243902,120.609756097561,72.1707317073171,13.219512195122,345.878048780488,241.243902439024,335.609756097561,259.878048780488
"21",21,"2000","Carroll","390","0190","24","190","CARROLL","Ohio",24,190,0,"390","0190",1194,1246431.74191297,443099.61306053,"G3900190","3900190",1033420238.2,144108.939181,136.944444444444,117.833333333333,30.8888888888889,9285.22222222222,332.888888888889,-44.5,377.277777777778,226.222222222222,211.166666666667,253.888888888889,14.8888888888889,1068.72222222222,109.555555555556,69.0555555555556,16,322.888888888889,226.111111111111,286.111111111111,241.055555555556
"22",22,"2000","Addison","500","0010","6","10","ADDISON","Vermont",6,10,0,"500","0010",1434,1808438.20130728,949476.38664612,"G5000010","5000010",2093371534.47,224023.719169,102.875,113.34375,28.1875,9757.65625,299.90625,-95.5,395.4375,226.03125,-19.09375,226.03125,-25.5625,1142.0625,122.125,65.84375,16.59375,336.59375,219.46875,336.59375,238.6875
"23",23,"2000","Anson","370","0070","47","70","ANSON","North Carolina",47,70,0,"370","0070",2514,1432765.43687344,-162799.67153627,"G3700070","3700070",1391165935.05,175375.133837,194.157894736842,132.789473684211,36.9473684210526,8037.78947368421,368.421052631579,14.1578947368421,354.315789473684,254.894736842105,149.315789473684,295.894736842105,88.8947368421053,1267.94736842105,132.052631578947,76.8947368421053,14.9473684210526,360.052631578947,262.894736842105,359.421052631579,330.842105263158
"24",24,"2000","Donley","480","1290","49","1290","DONLEY","Texas",49,1290,0,"480","1290",1697,-435759.21731178,-272823.64868046,"G4801290","4801290",2416588347.62,196703.019286,183.8,158.142857142857,38.5714285714286,8368.17142857143,380.4,-23.4285714285714,403.914285714286,266.457142857143,72.4857142857143,288.8,72.4857142857143,559.742857142857,82.9142857142857,15.7714285714286,52.5428571428571,208.457142857143,54.6857142857143,200.971428571429,54.7142857142857
"25",25,"2000","Giles","510","0710","40","710","GILES","Virginia",40,710,0,"510","0710",2659,1337061.64918206,86997.24850125,"G5100710","5100710",933430942.273,157449.55852,141.3125,129.875,35.75,8250.9375,322.1875,-35.5625,357.8125,220.25,74.1875,244.8125,31.8125,1065.4375,109.4375,79.25,10.5625,311.5,241.375,289.9375,245.5625
"26",26,"2000","Morehouse","220","0670","45","670","MOREHOUSE","Louisiana",45,670,0,"220","0670",239,390649.74593003,-514902.72167004,"G2200670","2200670",2085472779.07,264600.118644,210.333333333333,128.888888888889,35.5925925925926,8025.07407407407,386.185185185185,29.7777777777778,356.333333333333,121.703703703704,307.296296296296,312.037037037037,105.037037037037,1409.55555555556,174.444444444444,71.2592592592593,28.4814814814815,465.444444444444,230.851851851852,253.925925925926,460.444444444444
"27",27,"2000","New Haven","090","0090","1","90","NEW HAVEN","Connecticut",1,90,0,"090","0090",271,1894967.36044423,669317.85178985,"G0900090","0900090",1603794383.32,331333.077881,131.851851851852,104.555555555556,29.2222222222222,8853.96296296296,310.296296296296,-41.2592592592593,351.592592592593,50.2592592592593,179.666666666667,243.62962962963,16.7777777777778,1358.7037037037,131,99.8888888888889,7.81481481481481,370.777777777778,321.259259259259,328.222222222222,345.259259259259
"28",28,"2000","Johnson","290","1010","34","1010","JOHNSON","Missouri",34,1010,0,"290","1010",2343,188867.71702146,141623.27950967,"G2901010","2901010",2157530115.11,191563.679105,158.137931034483,124.620689655172,30.1724137931034,9742.55172413793,361.551724137931,-44.7241379310345,406.310344827586,209.103448275862,27.9310344827586,279.965517241379,27.9310344827586,1085.34482758621,142.586206896552,42.0344827586207,35.9655172413793,393.551724137931,141.689655172414,306.275862068966,141.689655172414
"29",29,"2000","Monroe","420","0890","14","890","MONROE","Pennsylvania",14,890,0,"420","0890",3025,1709048.05502536,585222.25673563,"G4200890","4200890",1599106256.12,198679.767114,120.518518518519,115.925925925926,30.6666666666667,9089.55555555555,310,-62.3703703703704,372.37037037037,231.074074074074,8.14814814814815,235.888888888889,2.03703703703704,1370.07407407407,130.962962962963,94.1481481481482,9.62962962962963,373.444444444444,297.518518518519,373.222222222222,319.444444444444
"30",30,"2000","Stephens","130","2570","44","2570","STEPHENS","Georgia",44,2570,0,"130","2570",3057,1153389.82247961,-252658.27213369,"G1302570","1302570",477156641.965,98617.8932658,186.833333333333,132.5,37.3333333333333,7754.66666666667,359.333333333333,10.1666666666667,348.666666666667,96.6666666666667,248.333333333333,284,84.8333333333333,1525,170.5,100.833333333333,14.6666666666667,458.666666666667,336.166666666667,349.5,437.5
"31",31,"2000","Clark","320","0030","65","30","CLARK","Nevada",65,30,0,"320","0030",2649,-1683061.49936795,24806.16862756,"G3200030","3200030",20954421480,736620.44901,201.48322147651,151.879194630872,39.3322147651007,8517.05704697987,402.127516778523,20.6510067114094,381.46644295302,116.224832214765,238.342281879195,310.818791946309,95.9362416107383,181.130872483221,25.1040268456376,3.54026845637584,44.7718120805369,67.3993288590604,17.2852348993289,44.3221476510067,65.2248322147651
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,110.090909090909,116.636363636364,25.0909090909091,11302.8636363636,330.909090909091,-123.272727272727,454.181818181818,221.909090909091,-42.7727272727273,249.818181818182,-42.7727272727273,807.227272727273,110.636363636364,25.3181818181818,38.8636363636364,303.045454545455,87.1818181818182,270.772727272727,87.1818181818182
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,257.677419354839,98.258064516129,41.1612903225806,4726.83870967742,362.741935483871,127.516129032258,235.129032258065,290.483870967742,231.741935483871,311.516129032258,191.516129032258,631.193548387097,122.451612903226,15.7741935483871,55.5806451612903,249.967741935484,74,164.838709677419,100.225806451613
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,101.566666666667,124.366666666667,26.4,11359.0333333333,327.4,-134.5,461.933333333333,163,-51.8333333333333,242.233333333333,-51.8333333333333,638.6,96.1333333333333,17.8,48.1333333333333,264.333333333333,58.6333333333333,215.4,58.6333333333333
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,81.3014705882353,116.213235294118,32.8823529411765,7907.83823529412,280.007352941176,-68.0661764705882,348.036764705882,-10.4558823529412,184.301470588235,186.375,-16.1764705882353,986.198529411765,191.75,17.7720588235294,65.6029411764706,491.242647058824,75.5367647058823,79.3455882352941,461.095588235294
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,145.27397260274,137.917808219178,37.0684931506849,8034.17808219178,362.232876712329,-5.61643835616438,367.849315068493,49.9041095890411,250.164383561644,252.506849315069,48.2602739726027,227.616438356164,40.5753424657534,5.63013698630137,49.8767123287671,100.520547945205,24.4657534246575,25.0547945205479,92.2602739726027
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,215,126.05,35.95,7822.35,386.35,40.1,346.15,128.95,309.75,314.3,112.9,1392.3,175.45,69.75,29.8,467.85,222.9,246.95,464.8
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,195.48,137.24,37.16,8156.88,375.76,11.32,364.52,101.64,260.12,298.2,88.56,1408.2,166.4,69,22.92,454.28,260.6,289.36,436.52
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,153.933333333333,131.866666666667,37.8,7587.33333333333,322.333333333333,-20.9333333333333,343.266666666667,64.8666666666667,203.466666666667,248.733333333333,54.0666666666667,1894.86666666667,174.866666666667,142.2,6.53333333333333,496.866666666667,451,455.2,484.466666666667
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,106.518518518519,118.814814814815,25.8888888888889,11164.7777777778,326.888888888889,-123.592592592593,450.37037037037,217.259259259259,-44.6296296296296,244.888888888889,-44.6296296296296,894.37037037037,123.518518518519,26.2962962962963,39.0740740740741,319.074074074074,95.5185185185185,285.740740740741,95.5185185185185
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,192,129.625,36.5,7940.125,363.5,14.125,349.625,100.375,254.875,291.5,87.875,1361.25,158.125,72.5,20,429.625,260.875,305.625,406.625
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,86.0789473684211,122.315789473684,24.3421052631579,12139.3947368421,326.631578947368,-163.868421052632,490.631578947368,204.236842105263,-79.0789473684211,233.921052631579,-79.0789473684211,545.526315789474,97.9210526315789,14.7631578947368,53.5789473684211,247.657894736842,50.0526315789474,221.921052631579,50.0526315789474
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,117.791666666667,132.375,28.0416666666667,11123.375,347.166666666667,-113.375,460.583333333333,176.75,-31.1666666666667,257.291666666667,-31.1666666666667,586.208333333333,93.75,14.8333333333333,51.4166666666667,258.458333333333,53.4166666666667,188.208333333333,53.4166666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,197.676470588235,136.882352941176,36.1029411764706,8161.47058823529,380.308823529412,6.92647058823529,373.426470588235,193.411764705882,300.867647058824,300.867647058824,89.3823529411765,1350.86764705882,148.044117647059,65.1470588235294,24.7794117647059,427.352941176471,257.220588235294,257.220588235294,296.661764705882
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,193.153846153846,136.692307692308,35.3846153846154,8425.15384615385,379.923076923077,-2.53846153846154,382.615384615385,237,82.5384615384615,300.307692307692,82.5384615384615,961.307692307692,140.384615384615,40.3076923076923,39,343.076923076923,151.538461538462,194.076923076923,151.538461538462
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,109.454545454545,120.242424242424,30.969696969697,9078.9696969697,305.333333333333,-76.6666666666667,381.818181818182,196.515151515152,1.57575757575758,222.636363636364,-10.3636363636364,1239.33333333333,128.121212121212,82.5454545454545,11.7575757575758,350.666666666667,274.575757575758,332.69696969697,288.060606060606
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,200.875,122.583333333333,32.9583333333333,8601.91666666667,387.458333333333,19.5,368.041666666667,112.25,265.416666666667,309.916666666667,87.9166666666667,1413.29166666667,168.791666666667,65.9166666666667,28.5,444.416666666667,228.75,252.333333333333,440.583333333333
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,71.7099236641221,126.419847328244,25.8167938931298,11762.1603053435,296.496183206107,-183.36641221374,479.87786259542,186.18320610687,-90.1984732824427,214.290076335878,-90.1984732824427,729.251908396947,120.36641221374,16,49.7862595419847,308.229007633588,70.0229007633588,296.572519083969,70.0229007633588
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,156.841463414634,180.420731707317,46.6463414634146,7351.78048780488,345.310975609756,-36.9390243902439,382.219512195122,240.292682926829,97.1646341463415,251.030487804878,62.4756097560976,333.420731707317,80.3231707317073,9.68292682926829,77.1646341463415,190.237804878049,35.109756097561,169.75,41.890243902439
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,160.642857142857,139.785714285714,33.1071428571429,9514,372.75,-42.0357142857143,414.857142857143,257.678571428571,35.25,282.357142857143,35.25,769.571428571429,107.928571428571,16.4642857142857,44.3214285714286,291.178571428571,73.25,271.964285714286,73.25
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,200.7,137.6,38.9,7621.95,369.9,21.8,348,112.3,261.6,295.85,100.35,1329.45,156.5,63.35,23.55,438.35,246.2,300.7,414.25
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,175.25,175.527777777778,43.2777777777778,7886.44444444444,366.111111111111,-34.3055555555556,400.305555555556,263.416666666667,75.9444444444444,274.75,71.9444444444444,420.194444444444,78.3611111111111,11.4166666666667,65.0833333333333,197.388888888889,38.3333333333333,184.888888888889,38.3888888888889
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,142.539473684211,163.184210526316,41.875,8274.75,353.835526315789,-31.8289473684211,385.710526315789,161.322368421053,178.927631578947,251.296052631579,43.3947368421053,285.539473684211,38.5657894736842,7.04605263157895,37.2039473684211,98.875,33.3223684210526,67.8421052631579,92.9605263157895
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,118.36,154.28,34.12,9925.7,354,-90.86,444.94,191.04,-6.64,246.38,-8.1,498.62,89.44,11.86,65.02,245.12,41.22,192.38,41.26
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,162.625,147.375,35,9374.58333333333,374.041666666667,-42.25,416.333333333333,266.708333333333,39.7083333333333,282.583333333333,39.7083333333333,694.291666666667,96.25,15.9583333333333,47.4583333333333,269,67.7083333333333,268.208333333333,67.7083333333333
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,127.5625,117.5,29,9717.75,334.75,-59.3125,394.125,175.125,0,250.75,0,983.5,108.0625,52.625,20.6875,303.5,198.4375,254.25,198.4375
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,152.555555555556,131.277777777778,34.8888888888889,8703.66666666667,339.944444444444,-29.1666666666667,368.888888888889,235.166666666667,218.888888888889,261.277777777778,37.0555555555556,1261.66666666667,130.055555555556,83.3333333333333,11.7777777777778,365,268.388888888889,329.166666666667,323.722222222222
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,131.888888888889,120.611111111111,28,10469.7777777778,341.833333333333,-81.6111111111111,423.444444444444,236.555555555556,-10.5555555555556,261.055555555556,-10.5555555555556,968.611111111111,130.611111111111,25.7222222222222,42.9444444444444,371.166666666667,93.7222222222222,343.444444444444,93.7222222222222
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,231.3,88.2,34.2,5876.6,347.25,93.85,253.4,263.3,232.925,300.9,152.05,1450.075,154.5,81.575,19.275,431.825,296.175,391.675,389.975
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,143.611111111111,132.5,31,9950.16666666667,356.388888888889,-65.5555555555556,422,244.777777777778,10.7777777777778,269.166666666667,10.7777777777778,910.5,129.888888888889,23.9444444444444,45.6111111111111,364.444444444444,86.3333333333333,341.944444444444,86.3333333333333
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,181.833333333333,129.866666666667,33.1,8717.83333333333,373.766666666667,-12.2333333333333,386.033333333333,202.033333333333,66.1,291.966666666667,66.1,1216.23333333333,139.4,55.1666666666667,26.5666666666667,374.1,212.933333333333,264.266666666667,212.933333333333
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,175,137.454545454545,35.7272727272727,8652.72727272727,367.727272727273,-13.0909090909091,380.727272727273,60.6363636363636,243.363636363636,283.727272727273,60.6363636363636,1460.09090909091,165.272727272727,85.0909090909091,18.0909090909091,433,287.272727272727,309.818181818182,433.090909090909
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,205.1,147.633333333333,40.0666666666667,7443.1,374.2,10.5,363.533333333333,279.933333333333,103.366666666667,295.933333333333,103.366666666667,637.433333333333,148.966666666667,18.8,63.8666666666667,246.033333333333,75.0666666666667,178.833333333333,75.0666666666667
