"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"19",19,"2000","Hand","460","0590","37","590","HAND","South Dakota",37,590,0,"460","0590",2823,-238172.63519951,792284.44161968,"G4600590","4600590",3730089659.42,253292.509828,98.4444444444444,137.111111111111,28.9305555555556,11602.3333333333,342.138888888889,-123.083333333333,465.166666666667,215.722222222222,-27.75,244.430555555556,-54.3055555555556,522.263888888889,89.3333333333333,9.81944444444444,60.9305555555556,248.055555555556,36.25,215.875,37.1111111111111
"20",20,"2000","Otsego","360","0770","13","770","OTSEGO","New York",13,770,0,"360","0770",2491,1695412.47609164,762772.69937584,"G3600770","3600770",2629077884.25,273752.58533,96.6585365853659,116.560975609756,29.9024390243902,9005.9756097561,304.878048780488,-78.7560975609756,383.682926829268,131.341463414634,-19.5365853658537,212.390243902439,-19.5365853658537,1150.0243902439,129.731707317073,59.7317073170732,17.8292682926829,332.951219512195,222.609756097561,279.146341463415,222.609756097561
"21",21,"2000","Carroll","390","0190","24","190","CARROLL","Ohio",24,190,0,"390","0190",1194,1246431.74191297,443099.61306053,"G3900190","3900190",1033420238.2,144108.939181,127.666666666667,120.833333333333,32.1666666666667,8805.22222222222,328.388888888889,-41.2777777777778,369.611111111111,116.166666666667,12.4444444444444,241,12.4444444444444,1032.77777777778,113.722222222222,55.4444444444444,20,314.777777777778,190.611111111111,278.777777777778,190.611111111111
"22",22,"2000","Addison","500","0010","6","10","ADDISON","Vermont",6,10,0,"500","0010",1434,1808438.20130728,949476.38664612,"G5000010","5000010",2093371534.47,224023.719169,96.40625,116.25,28.21875,9582.75,314.25,-91.5,405.78125,165.78125,-27.65625,219.875,-27.65625,1110.75,130.6875,58.40625,20.09375,344.25,215.75,294.84375,215.75
"23",23,"2000","Anson","370","0070","47","70","ANSON","North Carolina",47,70,0,"370","0070",2514,1432765.43687344,-162799.67153627,"G3700070","3700070",1391165935.05,175375.133837,186.578947368421,134.736842105263,37.9473684210526,7963.84210526316,366.578947368421,16.6315789473684,350,99.7368421052632,229.210526315789,289.736842105263,82.1052631578947,1208.84210526316,132.789473684211,73,18.2631578947368,358.684210526316,244.789473684211,311.736842105263,317.684210526316
"24",24,"2000","Donley","480","1290","49","1290","DONLEY","Texas",49,1290,0,"480","1290",1697,-435759.21731178,-272823.64868046,"G4801290","4801290",2416588347.62,196703.019286,179.057142857143,161.542857142857,39.0571428571429,8837.54285714286,388.514285714286,-20.4285714285714,409,268.714285714286,71,292,62.9714285714286,503.057142857143,104.2,12.7142857142857,65.9428571428571,206.342857142857,50.8857142857143,181.828571428571,51.1428571428571
"25",25,"2000","Giles","510","0710","40","710","GILES","Virginia",40,710,0,"510","0710",2659,1337061.64918206,86997.24850125,"G5100710","5100710",933430942.273,157449.55852,135.8125,133.125,37.3125,8083.375,322.8125,-29.375,352.125,130.6875,48.5625,240.5625,29.1875,1003.5625,104.9375,67.0625,13.3125,283,218.375,235.875,224.5
"26",26,"2000","Morehouse","220","0670","45","670","MOREHOUSE","Louisiana",45,670,0,"220","0670",239,390649.74593003,-514902.72167004,"G2200670","2200670",2085472779.07,264600.118644,203.037037037037,129.407407407407,38.037037037037,7682.88888888889,374.185185185185,38.3333333333333,335.740740740741,101.148148148148,299.851851851852,299.851851851852,101.148148148148,1283.96296296296,147.888888888889,40.1851851851852,29.6296296296296,416.037037037037,188.37037037037,188.37037037037,416.037037037037
"27",27,"2000","New Haven","090","0090","1","90","NEW HAVEN","Connecticut",1,90,0,"090","0090",271,1894967.36044423,669317.85178985,"G0900090","0900090",1603794383.32,331333.077881,126.555555555556,106.444444444444,29.2592592592593,8741.44444444445,318.740740740741,-39.2962962962963,357.962962962963,145.111111111111,228.777777777778,239.481481481481,14.037037037037,1324.37037037037,135.222222222222,86.5555555555556,14.1851851851852,372.62962962963,282.777777777778,284.777777777778,301.962962962963
"28",28,"2000","Johnson","290","1010","34","1010","JOHNSON","Missouri",34,1010,0,"290","1010",2343,188867.71702146,141623.27950967,"G2901010","2901010",2157530115.11,191563.679105,151.965517241379,126.724137931034,31.3793103448276,9688.65517241379,358.51724137931,-39.6896551724138,398.241379310345,214.137931034483,23,273.931034482759,23,1149.03448275862,154.655172413793,40.0344827586207,39.8620689655172,402.379310344828,146,345.172413793103,146
"29",29,"2000","Monroe","420","0890","14","890","MONROE","Pennsylvania",14,890,0,"420","0890",3025,1709048.05502536,585222.25673563,"G4200890","4200890",1599106256.12,198679.767114,112.111111111111,119.037037037037,31.1851851851852,8827.59259259259,317.407407407407,-57.4444444444444,374.814814814815,126.037037037037,-2.66666666666667,226.407407407407,-2.66666666666667,1286.66666666667,145.592592592593,77.7037037037037,15.1481481481481,367.37037037037,266.185185185185,305.333333333333,266.185185185185
"30",30,"2000","Stephens","130","2570","44","2570","STEPHENS","Georgia",44,2570,0,"130","2570",3057,1153389.82247961,-252658.27213369,"G1302570","1302570",477156641.965,98617.8932658,179.833333333333,135.166666666667,39.1666666666667,7765,355.333333333333,15.6666666666667,339.166666666667,96.1666666666667,261,281,79.1666666666667,1486.33333333333,182.666666666667,90.1666666666667,22.8333333333333,499.166666666667,284.166666666667,288.666666666667,438.666666666667
"31",31,"2000","Clark","320","0030","65","30","CLARK","Nevada",65,30,0,"320","0030",2649,-1683061.49936795,24806.16862756,"G3200030","3200030",20954421480,736620.44901,195.026845637584,150.013422818792,38.6476510067114,8543.48993288591,405.05033557047,21.6006711409396,383.436241610738,116.41610738255,227.91610738255,310.39932885906,92.9228187919463,186.859060402685,34.0570469798658,3.4261744966443,53.751677852349,70.1979865771812,16.5570469798658,48.8825503355705,63.9161073825503
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,100.954545454545,114.409090909091,25.6363636363636,11337.8181818182,324.909090909091,-114.136363636364,439.090909090909,219.772727272727,-51.2272727272727,241.181818181818,-51.2272727272727,819,122.681818181818,24.1818181818182,46.2272727272727,336,80.2272727272727,324.318181818182,80.2272727272727
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,249.935483870968,102.096774193548,39.5161290322581,5124.96774193548,371.483870967742,116.064516129032,255.354838709677,258.258064516129,214.032258064516,307.612903225806,178.870967741935,685.967741935484,223.612903225806,17,95.0645161290323,336.935483870968,77.9677419354839,253.741935483871,96.2903225806452
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,91,123.433333333333,26.5666666666667,11706.5666666667,325.5,-130.833333333333,456.366666666667,211.433333333333,-64.9666666666667,236.5,-64.9666666666667,648,105.933333333333,15.4333333333333,55.6333333333333,293.5,52.4666666666667,272,52.4666666666667
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,74.625,111.139705882353,32.1102941176471,7636.34558823529,274.125,-65.3897058823529,339.514705882353,-7.73529411764706,174.286764705882,175.992647058824,-17.5220588235294,1019.97058823529,194.308823529412,16.0514705882353,66.0147058823529,509.955882352941,73.0441176470588,76.7573529411765,477.941176470588
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,140.904109589041,131.013698630137,36.3287671232877,7880.47945205479,351.671232876712,-4.10958904109589,355.698630136986,52.1369863013699,241.506849315069,246.27397260274,43.6712328767123,229.712328767123,37.0684931506849,3.53424657534247,49.8082191780822,98.5890410958904,19.3561643835616,22.972602739726,91.6164383561644
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,207.2,126.35,38.15,7484.45,373.6,46.55,327.05,108.1,301.4,301.4,108.1,1279.8,152.45,40.4,30.9,424.1,184.15,184.15,424.1
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,187.64,136.36,38.6,7990.24,367.48,18.48,349.04,101.36,290.96,290.96,83.08,1443.84,189.28,66.08,27.48,493.56,248.92,248.92,436.4
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,148,135,39.7333333333333,7566.2,320.4,-14.0666666666667,334.4,65.7333333333333,227.066666666667,246.333333333333,49.6666666666667,1801.93333333333,209.666666666667,119.133333333333,17.5333333333333,541.333333333333,360.266666666667,369.666666666667,479.8
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,98.4444444444444,119.148148148148,26.8888888888889,10972.962962963,320.740740740741,-113.592592592593,434.222222222222,213.777777777778,-49.7037037037037,234.740740740741,-49.7037037037037,900.777777777778,123.666666666667,25.2592592592593,44.4444444444444,346.296296296296,87.3333333333333,340.888888888889,87.3333333333333
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,183.75,131.625,38.25,7880.75,358.5,18.875,339.75,98.75,285.875,285.875,81.375,1381.25,168.75,76.375,24,472,258,258,420
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,76.4736842105263,120.131578947368,25.1842105263158,12258.8157894737,317.315789473684,-151.789473684211,469.078947368421,202.236842105263,-85.7368421052632,228.342105263158,-85.7368421052632,529.868421052632,100.105263157895,13.2105263157895,60.4473684210526,252.421052631579,45.6578947368421,244.184210526316,45.6578947368421
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,105.875,131,28,11594.125,343.166666666667,-117.166666666667,460.375,223.666666666667,-42.5416666666667,250.916666666667,-48.25,601.75,95.4583333333333,12.8333333333333,54.875,269.958333333333,48.375,231.291666666667,48.375
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,193.279411764706,139.058823529412,37.75,8041.23529411765,380.338235294118,15.7794117647059,364.397058823529,195.617647058824,294.529411764706,294.529411764706,86.5,1206.80882352941,132.102941176471,43.9264705882353,28.1323529411765,362.441176470588,207,207,283.323529411765
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,191.230769230769,137.307692307692,35.3076923076923,8642.76923076923,386.230769230769,3.23076923076923,383.153846153846,235,77.5384615384615,300.846153846154,77.5384615384615,903.076923076923,138.769230769231,31.8461538461538,45.5384615384615,323.538461538462,148.692307692308,186.230769230769,148.692307692308
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,103.484848484848,123.757575757576,32.0909090909091,8651.75757575758,309.242424242424,-69.6363636363636,378.818181818182,134.848484848485,-9.93939393939394,214.454545454545,-9.93939393939394,1189.57575757576,123.030303030303,65.5454545454545,16.4242424242424,332.575757575758,228.878787878788,314.818181818182,228.878787878788
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,193.958333333333,122.958333333333,35.2916666666667,8276.125,369.875,27.125,342.791666666667,114.291666666667,299.458333333333,299.458333333333,84.625,1310.83333333333,145.5,45.9166666666667,28.75,408.083333333333,197.833333333333,197.833333333333,389.75
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,64.7251908396947,125.595419847328,26.6641221374046,11544.4122137405,294.526717557252,-167.893129770992,462.374045801527,193.351145038168,-91.412213740458,207.396946564885,-91.412213740458,697.290076335878,121.045801526718,16.9312977099237,54.793893129771,307.748091603053,65.6564885496183,306.320610687023,65.6564885496183
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,150.201219512195,179.518292682927,46.109756097561,7706.5487804878,348.884146341463,-36.0914634146341,385.012195121951,239.420731707317,129.34756097561,251.371951219512,52.8719512195122,319.792682926829,72.7378048780488,7.6280487804878,73.6524390243902,173.170731707317,28.9756097560976,162.115853658537,43.7378048780488
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,155.75,140,32.4642857142857,10068.6071428571,381.428571428571,-42.8214285714286,424.321428571429,230.464285714286,24.1428571428571,285.107142857143,24.1428571428571,752.321428571429,127.678571428571,16.4642857142857,50.2142857142857,288.75,77.6428571428571,263.892857142857,77.6428571428571
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,192.55,138.2,40.4,7532.85,363.85,26.1,337.75,110.9,289.4,289.4,93.6,1364.65,167.3,79.65,24.05,469.75,262.45,262.45,425.35
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,169.138888888889,177.777777777778,44,8281.22222222222,370.5,-29.9722222222222,400.361111111111,272.055555555556,82.1666666666667,275.805555555556,61.8055555555556,390.666666666667,72.1944444444444,9.55555555555556,66.2777777777778,173.694444444444,32.5,172.944444444444,36.9444444444444
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,133.092105263158,159.953947368421,39.7171052631579,8510.61184210526,355.039473684211,-42.9868421052632,398.019736842105,165.980263157895,166.605263157895,247.447368421053,29.8355263157895,289.796052631579,50.5,7.98026315789474,47.875,108.434210526316,32.125,77.9276315789474,88.3157894736842
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,112.04,151.62,33.94,10251.78,351.78,-88.06,439.9,214.66,1.64,245.72,-18.18,490.38,90.14,10.04,65.84,246.92,34.38,207.5,35.24
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,157.166666666667,149.25,34.2916666666667,9916.625,385.166666666667,-43.0416666666667,428.208333333333,254.208333333333,28.5,284.791666666667,28.5,621.875,109.333333333333,14.125,49.7083333333333,242.458333333333,67.7083333333333,228.166666666667,67.7083333333333
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,120.375,117.875,30.0625,9372.75,327.75,-53.9375,381.75,167.125,-2.8125,239.75,-2.8125,958.1875,103.8125,45.4375,22.125,299.6875,164.8125,269.75,164.8125
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,146.111111111111,134.722222222222,36.7222222222222,8458.72222222222,336.944444444444,-24.6666666666667,361.666666666667,140.666666666667,96.6111111111111,255.222222222222,34.3888888888889,1212.22222222222,129,85.5,13,350.055555555556,265.222222222222,292.555555555556,280.222222222222
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,125.277777777778,121.888888888889,29,10518.3333333333,340.611111111111,-75.1666666666667,415.777777777778,233.388888888889,-16.9444444444444,255.833333333333,-16.9444444444444,994,136.555555555556,23.8333333333333,45.1666666666667,383,93.6666666666667,360.722222222222,93.6666666666667
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,224.15,88.375,34.45,5993,341.95,89.6,252.375,236.3,258.15,295.95,143.1,1450.05,194.15,70,28.05,434.85,271.15,316.3,403.9
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,138.055555555556,132.444444444444,31,10306.1666666667,359.055555555556,-62.5,421.555555555556,244.333333333333,1.55555555555556,268.5,1.55555555555556,937.888888888889,131.555555555556,21.9444444444444,48.1666666666667,362.333333333333,87.5,348.611111111111,87.5
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,177,132.266666666667,34.8,8676.13333333333,370.2,-4.53333333333333,374.766666666667,220.966666666667,82.5,287,62.2,1181.5,169.033333333333,50.1333333333333,35.1666666666667,379.766666666667,204.9,277.4,212.033333333333
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,168.363636363636,137.090909090909,37.0909090909091,8471.90909090909,356.090909090909,-7,363,74.8181818181818,277.727272727273,277.727272727273,56.5454545454545,1423.27272727273,175.545454545455,78.6363636363636,21.0909090909091,417.636363636364,268.545454545455,268.545454545455,376.454545454545
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,201.4,150.766666666667,39.8333333333333,7906.66666666667,384.966666666667,11.5,373.5,259.4,116.4,299.966666666667,95.2,544.766666666667,129.6,18.5333333333333,65.1333333333333,214.933333333333,65.9333333333333,134.666666666667,73.4333333333333
"64",64,"2000","Geary","200","0610","32","610","GEARY","Kansas",32,610,0,"200","0610",1026,-64562.16255556,168641.21605814,"G2000610","2000610",1047378950.77,166444.737623,150.4,131.1,31.2,10061.05,366.75,-47.1,413.8,237.4,17.1,277.85,17.1,952.5,161.8,22.2,52.65,374.85,91.85,335.9,91.85
