"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"27",27,"2000","New Haven","090","0090","1","90","NEW HAVEN","Connecticut",1,90,0,"090","0090",271,1894967.36044423,669317.85178985,"G0900090","0900090",1603794383.32,331333.077881,139.444444444444,106.481481481481,28.7037037037037,9247.62962962963,331.814814814815,-33.3703703703704,365.111111111111,44.8888888888889,178.222222222222,257.222222222222,18.962962962963,1330.14814814815,135.703703703704,86.4074074074074,14.8888888888889,370.148148148148,299.37037037037,335,347.222222222222
"28",28,"2000","Johnson","290","1010","34","1010","JOHNSON","Missouri",34,1010,0,"290","1010",2343,188867.71702146,141623.27950967,"G2901010","2901010",2157530115.11,191563.679105,156.379310344828,127.068965517241,29.6896551724138,10330.6206896552,359.448275862069,-60.1379310344828,419.620689655172,211.241379310345,16.3448275862069,281.965517241379,16.3448275862069,1173.03448275862,155.620689655172,34.3448275862069,39.3103448275862,429.862068965517,124.48275862069,362.413793103448,124.48275862069
"29",29,"2000","Monroe","420","0890","14","890","MONROE","Pennsylvania",14,890,0,"420","0890",3025,1709048.05502536,585222.25673563,"G4200890","4200890",1599106256.12,198679.767114,123.259259259259,120.703703703704,30.6666666666667,9660.25925925926,327.444444444444,-61.2222222222222,388.703703703704,245.222222222222,63.4444444444444,245.407407407407,-3.51851851851852,1338.7037037037,145.592592592593,83.1851851851852,15.4444444444444,387.481481481481,304.37037037037,387.444444444444,316.37037037037
"30",30,"2000","Stephens","130","2570","44","2570","STEPHENS","Georgia",44,2570,0,"130","2570",3057,1153389.82247961,-252658.27213369,"G1302570","1302570",477156641.965,98617.8932658,186.333333333333,137,38.6666666666667,7905.16666666667,355.666666666667,5,350.5,220.666666666667,143.166666666667,282.666666666667,78.5,1680.5,183.333333333333,66.8333333333333,20.3333333333333,483.833333333333,316.666666666667,483.166666666667,430.833333333333
"31",31,"2000","Clark","320","0030","65","30","CLARK","Nevada",65,30,0,"320","0030",2649,-1683061.49936795,24806.16862756,"G3200030","3200030",20954421480,736620.44901,202.587248322148,163.761744966443,39.244966442953,9141.78187919463,425.694630872483,13.4765100671141,412.187919463087,107.151006711409,232.530201342282,322.879194630872,93.4530201342282,149.510067114094,19.0335570469799,2.41610738255034,36.0201342281879,53.4127516778523,18.248322147651,38.9798657718121,48.2751677852349
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,109.272727272727,115.045454545455,24.9090909090909,11784.7727272727,329.181818181818,-122.681818181818,451.863636363636,229.181818181818,-52.2272727272727,252.318181818182,-52.2272727272727,897.181818181818,126.409090909091,23.5454545454545,43.9545454545455,336.545454545455,84.5909090909091,316.590909090909,84.5909090909091
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,259.612903225806,98.1612903225806,38.0967741935484,5304.45161290323,372.064516129032,117.967741935484,254.032258064516,291.064516129032,212.225806451613,318.483870967742,184.645161290323,650.483870967742,154.193548387097,17.1612903225806,63.3870967741936,273.612903225806,87.8387096774194,160.612903225806,101.258064516129
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,98.7666666666667,123.433333333333,25.8666666666667,12058.9666666667,329.733333333333,-139.433333333333,469.2,221.6,-63.8,247.633333333333,-63.8,712.3,110.366666666667,15.3666666666667,50.4333333333333,285.9,53.9666666666667,271.266666666667,53.9666666666667
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,75.6838235294118,112.330882352941,31.0147058823529,7820.09558823529,288.404411764706,-66.5882352941177,355,-15.4779411764706,180.507352941176,181.220588235294,-17.0367647058824,1052.90441176471,181.316176470588,18.4558823529412,63.8676470588235,517.382352941176,79.3382352941177,80.8308823529412,477.051470588235
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,140.876712328767,136.095890410959,35.2465753424658,8242.78082191781,370.684931506849,-10.1232876712329,380.72602739726,43.8493150684931,250.931506849315,251.260273972603,43.2054794520548,241.794520547945,37.2054794520548,4.16438356164384,50.5890410958904,103.479452054795,19.5205479452055,21.3561643835616,94.8356164383562
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,211.75,127.55,36.75,7851.55,370.7,27.95,342.65,212.6,270.95,306.7,104,1452.05,149.65,70.15,18.05,430.3,278,340.45,387.15
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,192.64,143.2,39.56,7985.24,364,6.36,357.72,138.28,148.6,288.92,82.68,1580.6,190.84,52.2,23.68,469.92,290.76,415.6,401.28
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,154.666666666667,136.6,38.4,7822.8,324.6,-25.9333333333333,350.6,250.466666666667,112.733333333333,250.466666666667,48.3333333333333,2063.8,220.333333333333,95.8,18.0666666666667,613.2,422.4,613.2,487.133333333333
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,107.407407407407,120.259259259259,26.1481481481481,11573.6666666667,326.481481481481,-122.592592592593,449,187.62962962963,-51.2962962962963,247.814814814815,-51.2962962962963,955.962962962963,126.444444444444,24.1111111111111,43.5555555555556,350.777777777778,90.7037037037037,322.148148148148,90.7407407407407
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,189.5,135.25,38.5,7901.875,353.75,7.125,346.875,99,203.875,285.125,81,1517.625,174.5,51.75,23,451.875,270,422.875,395
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,84.5263157894737,120.131578947368,24.2368421052632,12556.1315789474,326.526315789474,-159.052631578947,485.605263157895,211.5,-84.5263157894737,239.605263157895,-84.5263157894737,601.447368421053,103.684210526316,13.5,56.0526315789474,259.263157894737,46.6315789473684,254.394736842105,46.6315789473684
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,113.041666666667,130.541666666667,27,12005.5833333333,348.125,-126.625,474.791666666667,180.208333333333,-46.5833333333333,263.208333333333,-46.5833333333333,654.583333333333,103.625,11.8333333333333,53.1666666666667,277.708333333333,48.4166666666667,238.25,48.4166666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,194.985294117647,141.441176470588,36.5294117647059,8437.86764705882,381.338235294118,-1.48529411764706,382.705882352941,217.352941176471,80.6911764705882,299.779411764706,80.6911764705882,1402.30882352941,184.808823529412,74.4117647058823,24,430.838235294118,266.397058823529,323.058823529412,266.411764705882
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,194.153846153846,138.153846153846,33.4615384615385,9221.76923076923,394.307692307692,-12.3846153846154,406.846153846154,239.307692307692,71.9230769230769,309.846153846154,71.9230769230769,1014.76923076923,168.307692307692,43.1538461538462,41,371,138.076923076923,249,138.076923076923
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,114.848484848485,126.484848484848,31.1212121212121,9827.06060606061,329.454545454545,-69.2424242424242,398.636363636364,208.484848484848,159.848484848485,235.818181818182,-14.8787878787879,1231.63636363636,134.636363636364,81.4545454545455,15.0606060606061,344.121212121212,274.787878787879,336.212121212121,278.69696969697
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,198.125,123.25,33.3333333333333,8698.29166666667,370.5,7.95833333333333,362.666666666667,197.833333333333,265.083333333333,303.833333333333,79.125,1451.54166666667,151.958333333333,68.5,20.2916666666667,434.333333333333,267.208333333333,323.791666666667,374.083333333333
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,75.6564885496183,124.541984732824,25.0229007633588,12250.2748091603,308.847328244275,-177.69465648855,486.503816793893,204.778625954198,-93.7557251908397,224.389312977099,-93.7557251908397,793.526717557252,124.427480916031,16,52.4656488549618,325.557251908397,65.5954198473282,322.969465648855,65.5954198473282
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,156.292682926829,188.44512195122,47.3475609756098,7623.32926829268,357.890243902439,-35.890243902439,393.756097560976,247.69512195122,96.3841463414634,255.024390243902,59.5060975609756,365.65243902439,74.7012195121951,10.5121951219512,66.5121951219512,185.859756097561,39.8719512195122,180.091463414634,48.4817073170732
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,161.25,139.678571428571,31.5714285714286,10572.5714285714,375.5,-59.9285714285714,435.464285714286,265.392857142857,21.6071428571429,294.25,21.6071428571429,767.535714285714,122.964285714286,12.0714285714286,53.2857142857143,333.035714285714,62.3928571428571,294.25,62.3928571428571
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,198.3,141.2,40.85,7512.2,356,14.65,341.25,111.1,213.8,287.4,93.9,1499.05,176.6,49.35,24.8,456.15,259.15,427,401.1
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,176.861111111111,181.5,42.4444444444444,8759.75,385.555555555556,-36.6944444444444,422.222222222222,289.027777777778,82.3888888888889,289.027777777778,65.0555555555556,427.416666666667,71.1388888888889,12.2222222222222,57.2222222222222,186.944444444444,38.8333333333333,186.972222222222,41.4444444444444
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,142.375,171.131578947368,39.75,9161.56578947369,376.302631578947,-48.9802631578947,425.269736842105,148.427631578947,174.322368421053,264.559210526316,32.5723684210526,255.289473684211,31.6842105263158,5.35526315789474,32.2828947368421,82.4473684210526,35.5789473684211,66.8618421052632,71.75
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,117.32,153.52,32.82,10819.32,357.78,-103.86,461.7,223.58,-8.82,258.9,-18.94,526.42,97.1,10.1,64.02,256.16,36.24,223.72,36.84
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,162.958333333333,148.916666666667,33.4166666666667,10406.375,379.541666666667,-59.2916666666667,438.958333333333,265.458333333333,27.125,294.791666666667,27.125,646.375,105.541666666667,11.125,55.2916666666667,290.333333333333,54,261.083333333333,54
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,127.8125,120.25,30,10340.625,330,-66.3125,396.4375,232.1875,-10.9375,253.625,-10.9375,1027,109.5625,48.0625,21.25,310.4375,192.1875,297.3125,192.1875
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,155.277777777778,138.222222222222,33.8333333333333,9383.5,364.5,-39.2222222222222,403.5,260.388888888889,221.833333333333,272.166666666667,30.2222222222222,1309,139.944444444444,74.1666666666667,13.9444444444444,357.944444444444,282.611111111111,348.833333333333,316.722222222222
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,132.555555555556,123,28.0555555555556,11093.5555555556,338.666666666667,-89.2222222222222,427.833333333333,243.833333333333,-19.1666666666667,266.722222222222,-19.1666666666667,979.333333333333,135.888888888889,20.7222222222222,45.3333333333333,375.222222222222,85.2777777777778,343.555555555556,85.2777777777778
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,233.15,88.1,33.275,6192.425,345.75,85.675,260.025,302.275,196.95,303.175,146.425,1662.95,214.725,97.6,24.7,569.7,322.625,492.45,367.05
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,144.444444444444,132.944444444444,30,10830,355.055555555556,-78.5,433.555555555556,253.388888888889,-0.444444444444444,278.666666666667,-0.444444444444444,940.388888888889,140.722222222222,17.9444444444444,49.7777777777778,376.555555555556,77.1111111111111,359.833333333333,77.1111111111111
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,179.5,133.5,32.7666666666667,9182.46666666667,375.1,-25.7666666666667,400.966666666667,225.6,55.5333333333333,292.766666666667,55.5333333333333,1266.4,159.066666666667,49.7,30.5,421.866666666667,179.9,333.566666666667,179.9
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,175.363636363636,139.909090909091,34.8181818181818,9020.18181818182,372.727272727273,-24,396.545454545455,172.272727272727,250.636363636364,284,51.8181818181818,1524,161.454545454545,74.9090909090909,17,420,313.636363636364,378.272727272727,394
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,207.333333333333,150.6,37.7666666666667,8729.63333333333,397.366666666667,2.63333333333333,394.666666666667,262,111.633333333333,316.033333333333,91,606.3,90.6333333333333,21.2333333333333,45.9666666666667,213.166666666667,73.4666666666667,172.866666666667,79.6333333333333
