"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"12",12,"2000","Mitchell","200","1230","32","1230","MITCHELL","Kansas",32,1230,0,"200","1230",1053,-188538.0143773,214387.64771905,"G2001230","2001230",1861223431.19,173446.792484,148.535714285714,145.821428571429,31.5714285714286,10665.3928571429,386.75,-68.25,455.321428571429,204.5,11.2857142857143,286.571428571429,11.2857142857143,686.107142857143,110.571428571429,17.6428571428571,48.1428571428571,276,63.3571428571429,230.821428571429,63.3571428571429
"13",13,"2000","Bienville","220","0130","45","130","BIENVILLE","Louisiana",45,130,0,"220","0130",216,275621.3432225,-572037.29736455,"G2200130","2200130",2128393205.43,242374.715335,202.814814814815,134.148148148148,39.5185185185185,7420.44444444444,365.740740740741,31.037037037037,334.777777777778,120.407407407407,260.481481481481,294.037037037037,103.777777777778,1443.11111111111,171.037037037037,76.5185185185185,19.3703703703704,434.148148148148,280.481481481481,296.555555555556,430.074074074074
"14",14,"2000","Wayne","420","1270","14","1270","WAYNE","Pennsylvania",14,1270,0,"420","1270",931,1697713.97531393,650373.14996212,"G4201270","4201270",1943867869.9,261762.073442,101,120.466666666667,31.6666666666667,9120.1,296.733333333333,-78.4333333333333,375,192.666666666667,-14.5333333333333,215.933333333333,-17.8333333333333,1198.06666666667,115.8,84.9333333333333,10.5666666666667,338.233333333333,261.566666666667,330,261.9
"15",15,"2000","Harnett","370","0850","47","850","HARNETT","North Carolina",47,850,0,"370","0850",1090,1534834.54884096,-100015.52412767,"G3700850","3700850",1557371624.39,179006.888999,183.238095238095,128.904761904762,38.1428571428571,7648.38095238095,345.047619047619,12.8095238095238,332.285714285714,278.190476190476,136.047619047619,278.47619047619,82.7142857142857,1336.61904761905,161,83.9047619047619,20.952380952381,423.952380952381,258.952380952381,423.952380952381,322
"16",16,"2000","Barron","550","0050","25","50","BARRON/DALLAS","Wisconsin",25,50,0,"550","0050",1896,324751.42783122,893142.59761328,"G5500050","5500050",2305106414.3,191958.152155,92.5348837209302,124.906976744186,26.7674418604651,11261.2558139535,323.790697674419,-133.53488372093,457.372093023256,232.511627906977,-58.2790697674419,232.511627906977,-58.2790697674419,830.325581395349,113.046511627907,24.1395348837209,41.2093023255814,305.325581395349,86.7906976744186,305.348837209302,86.8139534883721
"17",17,"2000","Blanco","480","0310","49","310","BLANCO","Texas",49,310,0,"480","0310",1655,-230536.51701471,-804944.42799379,"G4800310","4800310",1847759021.67,176094.468254,212.291666666667,135,40.25,6993.95833333333,372.375,41.4166666666667,331,251.458333333333,131.666666666667,298,119.166666666667,789.958333333333,105.833333333333,35.9166666666667,32.9166666666667,261.125,128.041666666667,181.333333333333,147.208333333333
"18",18,"2000","Franklin","250","0110","3","110","FRANKLIN","Massachusetts",3,110,0,"250","0110",2759,1890396.1208912,803333.20263311,"G2500110","2500110",1877039173.66,252500.588034,102.032258064516,126.58064516129,31.5483870967742,9469.25806451613,307.806451612903,-87.1935483870968,394.935483870968,181.193548387097,174.032258064516,222.483870967742,-21.6129032258065,1259.38709677419,120,87.6129032258064,9.09677419354839,333.225806451613,290.548387096774,326.258064516129,304.193548387097
"19",19,"2000","Hand","460","0590","37","590","HAND","South Dakota",37,590,0,"460","0590",2823,-238172.63519951,792284.44161968,"G4600590","4600590",3730089659.42,253292.509828,103.166666666667,137.361111111111,28.0555555555556,11696.9305555556,353.041666666667,-127.486111111111,480.458333333333,163.944444444444,-48.7777777777778,252.833333333333,-48.7777777777778,497.208333333333,83.9027777777778,10.6111111111111,56.5833333333333,226.944444444444,36.9166666666667,175.5,36.9166666666667
"20",20,"2000","Otsego","360","0770","13","770","OTSEGO","New York",13,770,0,"360","0770",2491,1695412.47609164,762772.69937584,"G3600770","3600770",2629077884.25,273752.58533,94.0731707317073,119.560975609756,31.2682926829268,9226.41463414634,292.707317073171,-84.1707317073171,376.926829268293,187.146341463415,-25,210.707317073171,-25,1122.90243902439,110.585365853659,72.4634146341463,12,316.219512195122,233.073170731707,313.609756097561,233.09756097561
"21",21,"2000","Carroll","390","0190","24","190","CARROLL","Ohio",24,190,0,"390","0190",1194,1246431.74191297,443099.61306053,"G3900190","3900190",1033420238.2,144108.939181,126.444444444444,124.333333333333,33.0555555555556,9051.72222222222,321.388888888889,-48.2222222222222,369.666666666667,218.111111111111,8.38888888888889,239.888888888889,8.38888888888889,1040.94444444444,114.277777777778,65.3333333333333,17,320.722222222222,214.777777777778,306.777777777778,214.777777777778
"22",22,"2000","Addison","500","0010","6","10","ADDISON","Vermont",6,10,0,"500","0010",1434,1808438.20130728,949476.38664612,"G5000010","5000010",2093371534.47,224023.719169,93.59375,120.5,29.625,9849.34375,302.375,-96.625,399.125,216.46875,-25.9375,218.375,-34.65625,1067.84375,113.46875,66.625,15.6875,309.84375,213.8125,309.75,221.28125
"23",23,"2000","Anson","370","0070","47","70","ANSON","North Carolina",47,70,0,"370","0070",2514,1432765.43687344,-162799.67153627,"G3700070","3700070",1391165935.05,175375.133837,186.736842105263,133.789473684211,38.9473684210526,7683.15789473684,354.052631578947,13.1578947368421,340.947368421053,280,139.157894736842,282.421052631579,85.4736842105263,1321.47368421053,151.105263157895,85.3157894736842,18.0526315789474,395.684210526316,265.894736842105,394.894736842105,329.473684210526
"24",24,"2000","Donley","480","1290","49","1290","DONLEY","Texas",49,1290,0,"480","1290",1697,-435759.21731178,-272823.64868046,"G4801290","4801290",2416588347.62,196703.019286,178.142857142857,157.828571428571,38.1142857142857,8831.77142857143,386.685714285714,-22.4285714285714,409.171428571429,245.714285714286,79.1428571428571,291.457142857143,63.4857142857143,520.371428571429,89.2,11.7714285714286,53.6857142857143,217.828571428571,46.8,178.714285714286,53.1428571428571
"25",25,"2000","Giles","510","0710","40","710","GILES","Virginia",40,710,0,"510","0710",2659,1337061.64918206,86997.24850125,"G5100710","5100710",933430942.273,157449.55852,134.6875,132.0625,37,8059.3125,313.5625,-38.5625,352.0625,223.3125,48.5625,235.1875,28.5625,1087.6875,108.3125,76.0625,9.9375,299.875,233.375,296.75,246.375
"26",26,"2000","Morehouse","220","0670","45","670","MOREHOUSE","Louisiana",45,670,0,"220","0670",239,390649.74593003,-514902.72167004,"G2200670","2200670",2085472779.07,264600.118644,201.555555555556,129.037037037037,38.1851851851852,7610.51851851852,365.481481481481,31.6666666666667,333.740740740741,154.962962962963,262.481481481481,295.666666666667,100.703703703704,1487.2962962963,185.074074074074,76.7407407407407,23.8518518518519,484.481481481481,264.851851851852,293.925925925926,456.111111111111
"27",27,"2000","New Haven","090","0090","1","90","NEW HAVEN","Connecticut",1,90,0,"090","0090",271,1894967.36044423,669317.85178985,"G0900090","0900090",1603794383.32,331333.077881,127,106.962962962963,29.7777777777778,8798.07407407407,311.777777777778,-39.8148148148148,351.518518518519,80.1111111111111,177.111111111111,239.740740740741,14.1851851851852,1314.37037037037,129.703703703704,93,8.55555555555556,350.37037037037,310.555555555556,319.444444444444,320.592592592593
"28",28,"2000","Johnson","290","1010","34","1010","JOHNSON","Missouri",34,1010,0,"290","1010",2343,188867.71702146,141623.27950967,"G2901010","2901010",2157530115.11,191563.679105,152.896551724138,129.241379310345,30.7241379310345,9934.20689655172,363.48275862069,-49.5862068965517,413.068965517241,206.137931034483,22.5172413793103,277.586206896552,22.5172413793103,1034.34482758621,123.034482758621,37.0344827586207,33.5862068965517,354.48275862069,132.344827586207,317.310344827586,132.344827586207
"29",29,"2000","Monroe","420","0890","14","890","MONROE","Pennsylvania",14,890,0,"420","0890",3025,1709048.05502536,585222.25673563,"G4200890","4200890",1599106256.12,198679.767114,110.888888888889,120.444444444444,31.7777777777778,9043.62962962963,307.962962962963,-64.7037037037037,372.703703703704,209.111111111111,-1.51851851851852,225.851851851852,-5.92592592592593,1292.81481481481,122.814814814815,90.7777777777778,10.3333333333333,361.037037037037,286.37037037037,355.222222222222,287.037037037037
"30",30,"2000","Stephens","130","2570","44","2570","STEPHENS","Georgia",44,2570,0,"130","2570",3057,1153389.82247961,-252658.27213369,"G1302570","1302570",477156641.965,98617.8932658,179.5,134.5,40,7434.83333333333,345.333333333333,11.6666666666667,333.166666666667,95.1666666666667,186.5,271.666666666667,81.6666666666667,1599.16666666667,175.166666666667,104.833333333333,16,497.166666666667,333.166666666667,381.666666666667,444
"31",31,"2000","Clark","320","0030","65","30","CLARK","Nevada",65,30,0,"320","0030",2649,-1683061.49936795,24806.16862756,"G3200030","3200030",20954421480,736620.44901,194.802013422819,144.956375838926,37.4630872483221,8623.09060402685,402.734899328859,20.7718120805369,381.936241610738,301.56711409396,228.08389261745,309.204697986577,89.2953020134228,191.738255033557,30.744966442953,3.01677852348993,46.503355704698,71.9765100671141,19.2919463087248,60.741610738255,56.9530201342282
"32",32,"2000","Dakota","270","0370","33","370","DAKOTA","Minnesota",33,370,0,"270","0370",2094,232161.74002719,805961.6620859,"G2700370","2700370",1518576266.24,188146.389464,105.909090909091,115.545454545455,25.4545454545455,11305.1818181818,331.909090909091,-114.409090909091,446.363636363636,223,-43.9090909090909,247.681818181818,-43.9090909090909,790.727272727273,112.545454545455,23.4090909090909,43.7272727272727,310.045454545455,76.5454545454545,294.863636363636,76.5454545454545
"33",33,"2000","Cameron","480","0610","49","610","CAMERON","Texas",49,610,0,"480","0610",1668,-154484.60643559,-1263666.83043746,"G4800610","4800610",2467719069.59,832884.623149,251.935483870968,97.1935483870968,41.0645161290323,4819.22580645161,358.41935483871,124.548387096774,233.806451612903,290.451612903226,196.483870967742,307.612903225806,185.612903225806,648.193548387097,141.806451612903,20.7096774193548,57.3870967741936,269.129032258065,89.2258064516129,171.483870967742,99.3225806451613
"34",34,"2000","Deuel","460","0390","37","390","DEUEL","South Dakota",37,390,0,"460","0390",1997,-52790.92039161,812384.60117709,"G4600390","4600390",1649071615.37,164994.80291,96.5666666666667,123.3,26,11690.7666666667,335.066666666667,-132.4,467.5,216.533333333333,-57.5333333333333,244.466666666667,-57.5333333333333,620.733333333333,96,15.4333333333333,48.3666666666667,251.733333333333,50.7333333333333,227.6,50.7333333333333
"35",35,"2000","Chelan","530","0070","73","70","CHELAN","Washington",73,70,0,"530","0070",1815,-1835492.19956289,1395827.39998288,"G5300070","5300070",7753403683,553279.298167,72.8382352941177,115.367647058824,33.0735294117647,7669.67647058824,273.647058823529,-69.1397058823529,342.75,-14.3235294117647,173.426470588235,174.823529411765,-20.8602941176471,954.610294117647,172.860294117647,15.4852941176471,67.4338235294118,496.852941176471,72.3897058823529,74.9779411764706,443.485294117647
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,137.068493150685,134.13698630137,35.7671232876712,8205.38356164384,354.27397260274,-15.4931506849315,369.739726027397,41.5205479452055,242.41095890411,246.164383561644,35.7671232876712,227.054794520548,37.013698630137,4.82191780821918,49.4657534246575,101.616438356164,22.5205479452055,26.1232876712329,90.0821917808219
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,205.95,126.75,38.55,7397.2,365.65,41.1,324.4,160.5,287.9,297.1,108.15,1471.25,180.2,78.5,24.15,480.5,260.2,287.4,453.45
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,187.32,137.08,39.92,7633.24,353.88,14.2,339.76,139.6,244.72,281.52,86.36,1540.56,180.76,88.68,21.84,504.96,298.96,331.24,441.64
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,147.066666666667,134.066666666667,40.4,7301.13333333333,309.533333333333,-19.6,329.133333333333,77.4,127,237.6,51.0666666666667,1955.46666666667,194.2,143.666666666667,9.6,542.533333333333,448.533333333333,483.866666666667,501.733333333333
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,102.555555555556,121.296296296296,26.8518518518519,11013.1111111111,327.740740740741,-114.333333333333,441.962962962963,216.62962962963,-43.7037037037037,240.925925925926,-43.7037037037037,848.962962962963,110.888888888889,24.3333333333333,41.6296296296296,315.888888888889,84.7037037037037,303.925925925926,84.7407407407407
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,183.5,132.125,39.375,7499.5,345,15.125,330.125,136.5,189.5,276.625,85,1477.25,167.75,89.375,21,477,286.5,341.875,413.875
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,81.3947368421053,120.184210526316,24.3421052631579,12255.6842105263,325.315789473684,-157.868421052632,483.157894736842,206.631578947368,-81.5263157894737,235.026315789474,-81.5263157894737,514.552631578947,85.8684210526316,13.7631578947368,52.1052631578947,218,47.9473684210526,207,47.9473684210526
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,110.708333333333,131.541666666667,27,11682.25,354.166666666667,-120.25,474.458333333333,173.208333333333,-41.8333333333333,259.583333333333,-41.8333333333333,569.916666666667,91.7916666666667,12.8333333333333,52.25,251,46.4166666666667,191.625,46.4166666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,192.205882352941,135.352941176471,36.9558823529412,8088.51470588235,370.838235294118,9.94117647058824,360.955882352941,189.882352941176,194.102941176471,293.088235294118,84.8970588235294,1328.70588235294,153.102941176471,69.2794117647059,21.0147058823529,421.882352941176,281.367647058824,287.573529411765,306.911764705882
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,189.615384615385,133.615384615385,34.5384615384615,8707.92307692308,376.769230769231,-3.53846153846154,380.384615384615,235.230769230769,91.1538461538462,299.384615384615,75.7692307692308,932.153846153846,137.769230769231,35.7692307692308,35.3076923076923,335.307692307692,136.692307692308,220.230769230769,147
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,101.636363636364,125,32.969696969697,8943.75757575758,299.545454545455,-73.3636363636364,372.848484848485,192.121212121212,-14.9090909090909,213.545454545455,-15.4545454545455,1207.9696969697,130.969696969697,79.5454545454545,14.6060606060606,363.393939393939,253.636363636364,356.606060606061,253.787878787879
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,192.75,121.583333333333,34.9583333333333,8195.125,363.708333333333,19.875,343.916666666667,141.208333333333,252.458333333333,294,84.125,1471.25,175.958333333333,72.9166666666667,24.7083333333333,484.291666666667,247.583333333333,287.083333333333,450.333333333333
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,66.3358778625954,126.282442748092,25.8015267175573,11861.9389312977,300.442748091603,-180.343511450382,480.740458015267,212.351145038168,-95.3969465648855,212.351145038168,-95.3969465648855,692.656488549618,104.900763358779,15.0152671755725,49.8091603053435,282.893129770992,66,282.893129770992,66
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,148.969512195122,177.762195121951,47.2987804878049,7494.35365853659,340.237804878049,-31.9939024390244,372.219512195122,237.719512195122,80.3963414634146,246.524390243902,54.2621951219512,340.548780487805,70.3109756097561,9.34146341463415,66.7073170731707,175.963414634146,39.7012195121951,166.371951219512,48.9451219512195
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,157.035714285714,139.321428571429,31.3928571428571,10317.5714285714,383.821428571429,-51.8571428571429,435.75,211.75,23.8928571428571,290.178571428571,23.8928571428571,700.785714285714,104.214285714286,14.5,44.3928571428571,269.178571428571,69.5714285714286,237.964285714286,69.5714285714286
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,192.6,138.55,41.95,7118,349.35,23.7,325.55,148.15,199.1,279.9,98.15,1454.85,175.8,83.1,22.7,480,274.7,347.15,415.5
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,167.388888888889,174.5,43.8888888888889,8138.61111111111,363.611111111111,-30.1666666666667,393.722222222222,271.666666666667,75.5833333333333,271.666666666667,62.4166666666667,422.833333333333,65.0555555555556,10.8888888888889,57.6944444444444,186.277777777778,38.0555555555556,186.277777777778,40.9166666666667
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,133.105263157895,158.769736842105,39.875,8512.53289473684,350.263157894737,-43.2763157894737,393.532894736842,187.157894736842,167.684210526316,245.960526315789,28.8881578947368,283.046052631579,37.0723684210526,8.19736842105263,33.0921052631579,94.8421052631579,38.7302631578947,78.2171052631579,81.9671052631579
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,112.86,153.38,33.28,10390.98,358.04,-95.82,453.92,177.8,-15.58,249.54,-17.34,482.64,91.8,9.02,64.66,235.2,35.36,189.58,35.36
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,157.958333333333,147.791666666667,33.125,10141.9583333333,387.25,-51.0416666666667,438.291666666667,261.083333333333,27.875,289.375,27.875,601.583333333333,92.5416666666667,13.125,46.4166666666667,240.833333333333,61.5,212.75,61.5
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,119.6875,123.5,31.375,9613.125,326.75,-59.5,386.5,215.5,4,240.9375,-4.875,951.625,101.5,53.75,18.25,282.75,190.4375,277.125,191.5
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,145.333333333333,134.722222222222,36.6666666666667,8483,330.555555555556,-32.6111111111111,363.111111111111,231,154.833333333333,251.055555555556,33.6111111111111,1295.5,135.388888888889,82.2777777777778,11.4444444444444,364.555555555556,279.166666666667,359,313.111111111111
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,128.888888888889,124.722222222222,28.9444444444444,10614.6666666667,348.611111111111,-79,427.611111111111,186.444444444444,-11.2222222222222,262.222222222222,-11.2222222222222,908.666666666667,119.055555555556,23.7222222222222,42.2222222222222,335.166666666667,86.7222222222222,305.388888888889,86.7222222222222
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,226.625,86.75,34.925,5781.55,339.4,94.875,244.5,292.1,226.825,295.05,148.975,1557.95,178.275,89.3,19.25,484.4,316.6,438.225,397.225
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,140.888888888889,134,30.0555555555556,10535.8888888889,365.055555555556,-70.5,435.555555555556,240.888888888889,4.27777777777778,275.5,4.27777777777778,848.277777777778,117.833333333333,21.9444444444444,44.2222222222222,316.111111111111,81,293.444444444444,81
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,176.633333333333,130.266666666667,33.4333333333333,8854.93333333333,369.766666666667,-14.1333333333333,383.933333333333,220.1,60.1,288.066666666667,60.1,1137.33333333333,132.466666666667,49.7666666666667,25.2333333333333,369.2,197.4,277.933333333333,197.4
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,168.636363636364,134.272727272727,36.8181818181818,8346.63636363636,351,-10.8181818181818,361.818181818182,72.5454545454545,231.818181818182,271.818181818182,57.7272727272727,1484,157.454545454545,90,16.0909090909091,434.363636363636,300.181818181818,337.454545454545,426.727272727273
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,198.833333333333,146.5,39.6333333333333,7818.13333333333,376.3,10.5333333333333,365.6,248.233333333333,109.166666666667,296.233333333333,94.1,595.4,87.4333333333333,20.9333333333333,43.9333333333333,207.666666666667,70.7666666666667,179.766666666667,81.4
"64",64,"2000","Geary","200","0610","32","610","GEARY","Kansas",32,610,0,"200","0610",1026,-64562.16255556,168641.21605814,"G2000610","2000610",1047378950.77,166444.737623,152.15,132.8,30.8,10290.45,370.6,-55.9,426.45,226.05,18.15,283.15,18.15,858.15,124.5,21,45.95,335.55,81.2,293.6,81.25
