"","PID","DECADE","NHGISNAM","NHGISST","NHGISCTY","ICPSRST","ICPSRCTY","ICPSRNAM","STATENAM","ICPSRSTI","ICPSRCTYI","ICPSRFIP","STATE","COUNTY","PID.1","X_CENTROID","Y_CENTROID","GISJOIN","GISJOIN2","SHAPE_AREA","SHAPE_LEN","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean"
"36",36,"2000","Benton","530","0050","73","50","BENTON","Washington",73,50,0,"530","0050",1814,-1798783.78412299,1200248.92237312,"G5300050","5300050",4558621056.99,304119.054746,123.520547945205,130.616438356164,37.0821917808219,7924.15068493151,324.780821917808,-23.0547945205479,347.794520547945,26.2465753424658,221.58904109589,227.671232876712,25.5342465753425,218.890410958904,36.5890410958904,6.04109589041096,46.7260273972603,92.4520547945205,23.7260273972603,26.0684931506849,92.2739726027397
"37",37,"2000","Richland","220","0830","45","830","RICHLAND","Louisiana",45,830,0,"220","0830",75,396184.62159514,-559607.53263562,"G2200830","2200830",1462082498.41,266957.013824,196.7,124.25,37.85,7310.2,352.65,28.85,323.7,113.45,258.05,288.6,101.85,1456.6,158.95,84.4,19.65,424.6,305.4,308.9,422.35
"38",38,"2000","St Clair","010","1150","41","1150","ST CLAIR","Alabama",41,1150,0,"010","1150",491,889767.20204423,-378211.29150643,"G0101150","0101150",1692864873.74,248502.128731,175.72,126.68,37.48,7609.4,337.8,4.88,333,88.12,233.6,272.08,76.8,1462.64,163.92,78.16,20.12,460.4,272.28,316.76,420.12
"39",39,"2000","Transylvania","370","1750","47","1750","TRANSYLVANIA","North Carolina",47,1750,0,"370","1750",1130,1187999.6332743,-174721.03803716,"G3701750","3701750",985649293.611,164822.055274,135.333333333333,128.466666666667,39.4,7115.4,293.533333333333,-29.0666666666667,322.6,52.5333333333333,161.266666666667,226.2,43.3333333333333,1975.66666666667,204.2,126.266666666667,14.0666666666667,563.066666666667,444.066666666667,481.466666666667,518.6
"40",40,"2000","Winona","270","1690","33","1690","WINONA","Minnesota",33,1690,0,"270","1690",2225,337284.71743876,733559.05049068,"G2701690","2701690",1661693826.49,184712.255501,85.3703703703704,114.074074074074,24.7407407407407,11280.8518518519,302.185185185185,-147.296296296296,449.37037037037,224.592592592593,-67.3333333333333,224.592592592593,-67.3333333333333,952,139.925925925926,26.2962962962963,48,373.148148148148,96.5185185185185,373.148148148148,96.5185185185185
"41",41,"2000","Douglas","130","0970","44","970","DOUGLAS","Georgia",44,970,0,"130","0970",1270,1031463.05849525,-364134.44594233,"G1300970","1300970",518665110.411,104435.243055,172,122.5,37.375,7465.5,330,5.875,324.375,86,228.5,266.75,75.5,1482.375,171.75,86.125,21.625,480.125,272.625,334.75,435.25
"42",42,"2000","Traill","380","0970","36","970","TRAILL","North Dakota",36,970,0,"380","0970",1182,-88138.1394313,1111639.81452647,"G3800970","3800970",2233905378.65,244324.781008,61.7368421052632,118.052631578947,23.4473684210526,12765.4736842105,300.315789473684,-191.815789473684,492.105263157895,218.078947368421,-109.842105263158,218.078947368421,-109.842105263158,568.315789473684,93.9210526315789,14.1842105263158,53.9210526315789,251.526315789474,54.7105263157895,251.526315789474,54.7105263157895
"43",43,"2000","Sanborn","460","1110","37","1110","SANBORN","South Dakota",37,1110,0,"460","1110",2029,-167063.04300176,731976.93949483,"G4601110","4601110",1476819748.79,154009.57937,91.6666666666667,126.416666666667,26,11965.5,322.916666666667,-154.541666666667,477.5,214.208333333333,-41.0416666666667,240.541666666667,-67.7916666666667,619.958333333333,89.5416666666667,14.8333333333333,48.75,257.541666666667,57.7916666666667,239.291666666667,61.6666666666667
"44",44,"2000","Mccurtain","400","0890","53","890","MCCURTAIN","Oklahoma",53,890,0,"400","0890",687,112516.91425452,-378227.78309038,"G4000890","4000890",4924451701.16,415432.098629,179.75,133.308823529412,35.8823529411765,7988.95588235294,357.588235294118,-8.16176470588235,365.588235294118,209.544117647059,156.588235294118,280.985294117647,75.7794117647059,1497.26470588235,211.926470588235,70.0441176470588,29.9411764705882,450.323529411765,300.75,311.661764705882,308.117647058824
"45",45,"2000","Murray","400","0990","53","990","MURRAY","Oklahoma",53,990,0,"400","0990",691,-97318.85507447,-337345.07765989,"G4000990","4000990",1100570410.31,179956.446204,179,129.538461538462,33,8671.15384615385,368.769230769231,-18.3846153846154,387.307692307692,223.461538461538,67.5384615384615,290.076923076923,67.5384615384615,972,143.230769230769,38.3076923076923,37.5384615384615,331.769230769231,151.538461538462,244.692307692308,151.538461538462
"46",46,"2000","Elk","420","0470","14","470","ELK","Pennsylvania",14,470,0,"420","0470",1482,1431161.31674348,570823.15455404,"G4200470","4200470",2155462227.45,241691.128518,93.2121212121212,115.939393939394,32.2727272727273,8324.69696969697,281.363636363636,-71.5757575757576,352.878787878788,192,0.0606060606060606,200.424242424242,-13.2121212121212,1271.21212121212,140.878787878788,88.3030303030303,13.6363636363636,378.060606060606,280.69696969697,377.636363636364,284.757575757576
"47",47,"2000","Coahoma","280","0270","46","270","COAHOMA","Mississippi",46,270,0,"280","0270",2239,493174.87893289,-352198.08721433,"G2800270","2800270",1510341147.1,253770.682291,182.458333333333,115.625,33.25,8090.29166666667,347.666666666667,6.25,341.541666666667,92.2083333333333,241.708333333333,284.083333333333,76.75,1467.20833333333,164.541666666667,76.5833333333333,23.0833333333333,438.25,269.916666666667,290.916666666667,428.333333333333
"48",48,"2000","Itasca","270","0610","33","610","ITASCA","Minnesota",33,610,0,"270","0610",2104,179572.56324092,1119408.99849975,"G2700610","2700610",7582684452.44,436751.388649,50.0381679389313,124.213740458015,24.9541984732824,12081.7786259542,277.564885496183,-208.190839694656,485.709923664122,197.580152671756,-102.900763358779,197.580152671756,-114.916030534351,747.24427480916,129.312977099237,13.8854961832061,54.7175572519084,327.442748091603,70.9770992366412,327.450381679389,72.0687022900763
"49",49,"2000","Lincoln","350","0270","66","270","LINCOLN","New Mexico",66,270,0,"350","0270",2441,-868777.97136678,-377045.24140408,"G3500270","3500270",12513041557.6,546233.88577,142.932926829268,175.59756097561,46.8292682926829,7460.05487804878,333.067073170732,-38.1646341463415,371.201219512195,234.506097560976,93.4939024390244,240.158536585366,50.7439024390244,336.481707317073,69.3231707317073,9.49390243902439,66.0914634146341,170.573170731707,37.5,168.59756097561,46.3353658536585
"50",50,"2000","Rice","200","1590","32","1590","RICE","Kansas",32,1590,0,"200","1590",1068,-190538.90595817,97147.33812239,"G2001590","2001590",1886279046.54,178245.246447,143.428571428571,135.392857142857,30.9285714285714,10208.1785714286,357.464285714286,-74.3214285714286,431.857142857143,247.821428571429,29.2142857142857,274.428571428571,10.4285714285714,729.142857142857,125.071428571429,16.4642857142857,52.1071428571429,312.321428571429,70,272.071428571429,73.0714285714286
"51",51,"2000","Meriwether","130","1990","44","1990","MERIWETHER","Georgia",44,1990,0,"130","1990",1314,1047487.6411628,-436548.77783149,"G1301990","1301990",1308846232.2,164415.420755,181.6,125.95,38.85,7192.9,336.6,16.65,319.85,98.9,237.3,272.25,88.2,1407.5,181.05,75.45,26.25,476.25,242.65,316.4,437.5
"52",52,"2000","Bailey","480","0170","49","170","BAILEY","Texas",49,170,0,"480","0170",1649,-625167.33232412,-361695.22070575,"G4800170","4800170",2142923848.22,187950.874375,161.194444444444,172.972222222222,43.5555555555556,8054,353.833333333333,-39,392.75,261.805555555556,73.0277777777778,264.861111111111,59.8611111111111,418.833333333333,71.6388888888889,11.0277777777778,58.9722222222222,185.472222222222,36.6388888888889,185.222222222222,38.3333333333333
"53",53,"2000","Kane","490","0250","67","250","KANE","Utah",67,250,0,"490","0250",1419,-1388859.92123874,92414.8225844,"G4900250","4900250",10640968206.5,556518.303716,122.789473684211,156.730263157895,40.4868421052632,8474.80921052631,331.269736842105,-51.2565789473684,382.513157894737,53.1315789473684,157.861842105263,234.592105263158,20.8486842105263,314.631578947368,45.2960526315789,8.72368421052632,39.5131578947368,121.697368421053,39.1315789473684,68.8684210526316,120.671052631579
"54",54,"2000","Bennett","460","0070","37","70","BENNETT","South Dakota",37,70,0,"460","0070",1983,-457715.62174534,651336.13348191,"G4600070","4600070",3083601880.51,230071.07742,96.26,149.16,32.6,10528,329.36,-122.42,451.84,202.8,-19.3,233.06,-36.8,522.62,94.18,11.78,63.28,259.9,39.02,215.1,42.3
"55",55,"2000","Edwards","200","0470","32","470","EDWARDS","Kansas",32,470,0,"200","0470",1020,-288456.22165664,48465.73183668,"G2000470","2000470",1611232185.4,176921.024284,145.041666666667,143.75,32.9166666666667,9958.875,360.041666666667,-70.6666666666667,430.75,246.666666666667,33.125,273.333333333333,16.5833333333333,626.041666666667,109.458333333333,15.125,55.4583333333333,286.708333333333,61.7916666666667,243.708333333333,63.9583333333333
"56",56,"2000","Williams","390","1710","24","1710","WILLIAMS","Ohio",24,1710,0,"390","1710",2892,942448.75719114,511580.76296033,"G3901710","3901710",1095695047.02,137945.211648,110.4375,110.25,28.6875,9365.875,306.8125,-70.6875,377.75,208.875,-4.0625,229.5,-11.375,994.6875,108.3125,55.125,20,316.1875,198.625,299.25,201.25
"57",57,"2000","Logan","540","0450","56","450","LOGAN","West Virginia",56,450,0,"540","0450",1865,1221695.9448223,127720.7800352,"G5400450","5400450",1180026870.14,232399.72744,128.666666666667,111.111111111111,32.7222222222222,8111.44444444444,295.055555555556,-39.7222222222222,334.722222222222,213.888888888889,85.0555555555556,232.944444444444,23.3333333333333,1260.83333333333,137,86.0555555555556,12.7222222222222,365.277777777778,272,347.555555555556,299.388888888889
"58",58,"2000","Union","190","1750","31","1750","UNION","Iowa",31,1750,0,"190","1750",990,146595.29584629,396657.67552366,"G1901750","1901750",1103209915.62,134122.416282,113.777777777778,119.277777777778,27,10795.5,323.722222222222,-110.666666666667,434.388888888889,225.111111111111,-32.8888888888889,246.944444444444,-32.8888888888889,971.777777777778,140.944444444444,27.7222222222222,44.5,371,102.222222222222,343.5,102.222222222222
"59",59,"2000","Plaquemines","220","0750","45","750","PLAQUEMINES","Louisiana",45,750,0,"220","0750",3075,617231.06788199,-877116.12790352,"G2200750","2200750",2832160549.77,3332273.67862,220.75,88,34.15,5882.225,336.425,83.475,252.95,288.575,234.05,291.65,142.675,1593.75,193.875,73.2,28.65,569.05,299.425,492.85,384.475
"60",60,"2000","Pawnee","310","1330","35","1330","PAWNEE","Nebraska",35,1330,0,"310","1330",2624,-20019.82015909,294942.47072446,"G3101330","3101330",1121332174.75,135065.743111,125.944444444444,122.666666666667,27.9444444444444,10655.6666666667,336.833333333333,-96.1666666666667,433,236.055555555556,-15.3888888888889,260.444444444444,-15.3888888888889,892.777777777778,131.833333333333,22.5,47.7222222222222,349.611111111111,92.3333333333333,317.222222222222,92.3333333333333
"61",61,"2000","Delaware","400","0410","53","410","DELAWARE","Oklahoma",53,410,0,"400","0410",667,106394.11517628,-121681.46353155,"G4000410","4000410",2052125471.64,189012.56724,162.566666666667,115.166666666667,29.9333333333333,8870.46666666667,349.966666666667,-28.6,378.633333333333,208.233333333333,46.9,275.533333333333,46.9,1184.13333333333,146.133333333333,55.6333333333333,27.1,361.866666666667,228.566666666667,293.033333333333,228.633333333333
"62",62,"2000","Jackson","470","0870","54","870","JACKSON","Tennessee",54,870,0,"470","0870",1527,916419.0136712,-77981.0075928,"G4700870","4700870",827647012.839,142821.712868,154.363636363636,117.090909090909,33.7272727272727,8139,323.181818181818,-20.3636363636364,343.545454545455,58.9090909090909,215,258.272727272727,48,1441.36363636364,144.636363636364,83.5454545454545,15,412.363636363636,301.909090909091,347.272727272727,386.818181818182
"63",63,"2000","Nolan","480","3530","49","3530","NOLAN","Texas",49,3530,0,"480","3530",1575,-412640.58953588,-571621.13796838,"G4803530","4803530",2367098553.8,194413.154245,193.066666666667,146.766666666667,39.5666666666667,7728.16666666667,367.633333333333,1.2,366.2,247.433333333333,92.9333333333333,291.633333333333,92.9333333333333,611.233333333333,111.566666666667,16.8,54.4333333333333,228.1,61.6333333333333,181.633333333333,61.6333333333333
"64",64,"2000","Geary","200","0610","32","610","GEARY","Kansas",32,610,0,"200","0610",1026,-64562.16255556,168641.21605814,"G2000610","2000610",1047378950.77,166444.737623,138.8,124.25,28.7,10303.4,344.15,-79.1,423.2,243.65,7.05,268.85,2.55,882.45,153.2,22.15,51.4,361.15,91.5,312.35,91.75
